Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
29.5,76.5,Alewa,Haryana,0.42,1.06,0.83,0.02,0.68,0.32,0.51,0.8,4.23,0.12,0,0.07
29.5,76.75,Assandh,Haryana,1.09,1.24,1.39,0.29,0.93,0.49,1.07,1.53,6.09,0.77,0,0.13
29.5,77,Gharaunda,Haryana,1.43,1.43,1.57,0.38,0.81,0.68,1.64,1.31,5.89,0.87,0,0.14
29.75,74.5,Dabwali,Haryana,0.01,0.48,0.4,0.28,0.79,0.99,1.74,0.45,5.26,0.01,0.29,0
29.75,74.75,Dabwali,Haryana,0.22,0.48,0.71,0.23,1.09,1.52,2.58,0.1,4.31,0.1,0.11,0
29.75,75,Goriwala,Haryana,0.26,0.53,0.59,0.3,0.65,1.29,2.22,0.04,4.07,0.1,0.07,0.05
29.75,75.5,Ratia,Haryana,0.2,0.04,0.26,0.29,0.38,1.7,0.18,0.03,0.86,0.31,0,0.21
29.75,75.75,Jakhal,Haryana,0.3,0.24,0.41,0.27,0.5,0.88,0.56,0.26,2.85,0.93,0,0.76
29.75,76.25,Kalayat,Haryana,1.66,0.17,0.48,0.19,0.44,0.51,0.65,0.2,2.26,1.24,0,0.17
29.75,76.5,Kaithal,Haryana,1.74,0.75,0.68,0.14,0.25,0.88,1.62,0.39,3.65,0.38,0,0.38
29.75,76.75,Nissang,Haryana,1.95,1.59,1.86,0.41,0.76,1.59,2.93,1.31,5.59,1.42,0,1.09
29.75,77,Karnal,Haryana,2.02,1.51,1.81,0.3,0.94,1.63,3.93,1.52,5.7,1.76,0,0.63
30,76.25,Guhla,Haryana,1.52,0.32,0.62,0.46,0.8,1.56,1.29,0.34,3.56,0.6,0.04,0.41
30,76.5,Pehowa,Haryana,1.72,0.61,0.76,0.23,0.23,0.9,1.94,0.3,3.75,0.4,0,0.59
30,76.75,Thanesar,Haryana,1.97,0.82,1,0.32,0.1,0.28,1.24,0.42,1.38,0.07,0,0.17
30,77,Ladwa,Haryana,2.18,1.31,1.76,0.2,0.7,1.64,5.32,1.8,4.26,1.48,0,0.77
30,77.25,Radaur,Haryana,1.95,0.89,1.13,0.24,0.45,0.61,3.05,1.79,2.68,0.87,0,0.78
30.25,76.75,Ambala,Haryana,2.25,1.32,1.42,0.39,0.71,0.69,4.38,2.68,2.68,0.49,0.02,1.22
30.25,77,Barara,Haryana,2,1.21,1.35,0.35,0.61,0.58,4.55,2.98,2.11,0.76,0,0.92
30.25,77.25,Saraswati Nagar,Haryana,1.99,2.03,1.33,0.4,0.64,1.69,9.39,2.94,3.67,0.82,0,1.3
30.25,77.5,Chhachhrauli,Haryana,2.14,2.9,1.52,0.4,0.54,1.19,11.12,7.06,2.78,0.49,0,1.24
30.5,77,Raipur Rani,Haryana,1.96,2.58,2.47,0.82,0.81,1.37,17.3,13.3,4.72,2.09,0,4.12
30.75,77,Kalka,Haryana,1.4,1.98,2.06,0.66,0.95,1.28,7.08,4.95,3.88,0.3,0,2.39
30.5,77.25,Nahan,Himachal Pradesh,2.55,3.55,2.33,1.24,0.9,2.36,14.81,8.8,4.79,1.33,0,3.44
30.5,77.5,Paonta Sahib,Himachal Pradesh,2.32,4.16,2.03,0.54,0.66,1.48,15.08,10.32,2.88,0.42,0,1.56
30.5,77.75,Paonta Sahib,Himachal Pradesh,1.7,5.27,2.35,1.05,0.87,2.08,13.6,9.95,2.75,0.84,0,0.93
30.75,77.25,Pachhad,Himachal Pradesh,2.23,3.06,3.34,2.36,1.58,2.47,11.75,3.09,4.34,0.16,0,3.11
30.75,77.5,Renuka,Himachal Pradesh,2.14,3.43,3.08,1.88,1.51,2.05,11.87,4.45,3.55,0.14,0,2.4
31,76.75,Baddi,Himachal Pradesh,2,3.2,3.1,1.97,2.35,3.71,10.16,5.62,4.63,0.93,0,4.48
31,77,Solan,Himachal Pradesh,2.04,3.7,4.9,2.28,2.14,5.59,13.56,4.12,3.64,0.63,0,3.22
31,77.25,Junga,Himachal Pradesh,1.92,3.6,4.2,2.53,2.15,2.73,9.24,2.64,2.38,0.7,0,1.53
31,77.5,Chaupal,Himachal Pradesh,2.07,5.22,5.5,3.42,3.02,1.07,9.75,1.82,2.6,0.67,0.02,1.63
31,77.75,Nerua,Himachal Pradesh,1.38,4.17,3.64,2.32,2.56,0.74,7.79,2.94,2.32,0.46,0.01,1.26
31.25,76.75,Naina Devi,Himachal Pradesh,2.16,3.83,2.85,2.73,2.38,4.52,8.29,5.15,3.8,1.13,0,5.29
31.25,77,Darlaghat,Himachal Pradesh,1.79,3.98,3.51,2.49,2.6,3.02,11.09,3.99,2.57,0.59,0,3.45
31.25,77.25,Seoni,Himachal Pradesh,2.05,4.17,4.32,2.79,2.54,1.65,8.54,2.58,2.1,0.65,0,1.48
31.25,77.5,Nankhari,Himachal Pradesh,2.09,5.15,5.34,3.41,2.94,1.01,9.21,1.7,2.3,0.64,0.02,1.72
31.25,77.75,Rohru,Himachal Pradesh,1.77,4.75,4.82,2.99,2.61,1.08,8.74,1.91,2.14,0.49,0.04,2.27
31.25,78,Chirgaon,Himachal Pradesh,2.16,4.62,3.85,3.02,2.09,0.54,4.64,1.45,1.44,0.29,0.02,1.15
31.25,78.25,Dodra Kwar,Himachal Pradesh,2.21,4.59,3.46,3.01,2.05,0.78,6.21,2.66,1.79,0.68,0.02,1.02
31.25,78.5,Sangla,Himachal Pradesh,1.51,4.46,3.3,2.34,2.49,1.32,9.93,5.86,2.67,0.79,0.01,1.03
31.25,78.75,Sangla,Himachal Pradesh,1.08,4.36,3.19,1.95,2.73,1.63,12.36,7.68,3.18,0.9,0,0.88
31.5,76.25,Una,Himachal Pradesh,3.03,2.18,1.69,0.9,0.98,1.7,9.37,14.63,9.23,1.35,0,1.87
31.5,76.5,Barsar,Himachal Pradesh,1.82,2.87,2.57,1.38,2.04,2.83,8.93,13.4,6.06,0.67,0,2.39
31.5,76.75,Ghumarwin,Himachal Pradesh,1.67,3.51,3.07,2.21,3.19,5.47,8.67,13.68,7.4,0.3,0.01,3.46
31.5,77,Chachyot,Himachal Pradesh,1.79,3.3,1.55,1.54,2.93,1.66,9.62,7.51,2.48,0.28,0.02,2.58
31.5,77.25,Thunag,Himachal Pradesh,1.95,4.12,3.61,2.9,2.28,2.42,7.37,3.06,1.92,0.49,0,0.92
31.5,77.5,Ani,Himachal Pradesh,2.03,4.64,4.58,3.29,2.47,1.96,8.02,1.41,2.05,0.55,0.01,1.48
31.5,77.75,Rampur,Himachal Pradesh,2.15,4.82,4.45,3.2,2.33,0.76,6.26,1.39,1.65,0.38,0.03,2.05
31.5,78,Nichar,Himachal Pradesh,2.54,4.73,3.64,3.27,1.85,0.3,2.65,0.89,0.98,0.19,0.02,1.26
31.5,78.25,Kalpa,Himachal Pradesh,2.55,4.73,3.62,3.28,1.84,0.29,2.58,0.88,0.96,0.19,0.02,1.35
31.5,78.5,Moorang,Himachal Pradesh,2.2,4.63,3.48,2.95,2.06,0.66,5.26,2.67,1.57,0.43,0.02,1.09
31.75,76,Amb,Himachal Pradesh,1.81,3.95,3.85,1.62,1.38,2.85,13.22,12.79,1.89,1.49,0,1.26
31.75,76.25,Rakkar,Himachal Pradesh,1.46,3.6,5.77,1.44,1.42,2.76,12.85,12.27,2.63,0.26,0,1.55
31.75,76.5,Tira Sujanpur,Himachal Pradesh,1.43,4,3.55,1.35,2.18,2.77,12.65,14.33,2.94,0.95,0.05,2.09
31.75,76.75,Sarkaghat,Himachal Pradesh,1.49,3.71,3.07,1.33,2.72,4.87,13.58,13.96,3.29,0.76,0.22,2.98
31.75,77,Mandi,Himachal Pradesh,1.6,4.58,4.07,2.27,3.09,2.42,6.21,4.72,2.03,0.94,0.24,3.35
31.75,77.25,Sainj,Himachal Pradesh,1.86,4.18,3.71,2.81,2.5,2.45,6.96,5.33,1.96,0.59,0.06,1.48
31.75,77.5,Sainj,Himachal Pradesh,1.79,4.2,3.67,2.7,2.48,1.98,6.57,2.73,1.74,0.58,0.08,1.82
31.75,77.75,Nichar,Himachal Pradesh,2.13,4.63,4.07,3.16,2.09,1.13,5.3,1.18,1.53,0.35,0.02,1.54
31.75,78,Nichar,Himachal Pradesh,2.43,4.73,3.83,3.24,1.94,0.49,3.49,1,1.17,0.24,0.02,1.54
31.75,78.25,Moorang,Himachal Pradesh,2.49,4.72,3.68,3.25,1.88,0.35,2.94,0.96,1.04,0.2,0.02,1.37
31.75,78.5,Poo district,Himachal Pradesh,2.4,4.69,3.57,3.14,1.93,0.43,3.54,1.64,1.16,0.24,0.02,1.28
32,76,Dehra,Himachal Pradesh,1.91,3.52,2.84,1.8,1.12,3.45,14.09,12.99,2.57,2.45,0,1.41
32,76.25,Kangra,Himachal Pradesh,1.69,4.06,3.25,1.77,1.38,4.74,14.37,13.58,2.92,0.89,0.04,1.53
32,76.5,Palampur,Himachal Pradesh,2.04,5.56,4.93,1.86,2.25,4.14,16.9,15.1,3.46,1.21,0.14,2.71
32,76.75,Jogindarnagar,Himachal Pradesh,1.85,5.39,4.71,1.91,2.62,3.82,14.76,13.94,2.91,1.35,0.19,3.24
32,77,Kullu,Himachal Pradesh,1.84,5.47,6.39,3.01,3.44,2.01,5.31,4.41,2.57,1.02,0.27,3.04
32,77.25,Bhuntar,Himachal Pradesh,1.62,5.42,6.53,3.27,3.37,1.98,5.44,4.94,2.69,0.93,0.22,2.43
32,77.5,Bhuntar,Himachal Pradesh,1.95,5.14,5.67,3.1,3.07,2.2,6.08,5.1,2.49,0.8,0.16,2.07
32,77.75,Bhuntar,Himachal Pradesh,2.07,4.94,4.49,3.3,2.28,1.17,3.9,1.61,1.51,0.46,0.07,1.38
32,78,Spiti,Himachal Pradesh,2.37,4.69,3.81,3.25,1.94,0.64,3.66,1,1.18,0.25,0.02,1.34
32,78.25,Spiti,Himachal Pradesh,2.52,4.73,3.7,3.28,1.87,0.38,2.87,0.88,1.02,0.2,0.02,1.39
32,78.5,Hangrang,Himachal Pradesh,2.55,4.74,3.6,3.27,1.84,0.31,2.64,1.03,0.98,0.19,0.02,1.34
32,78.75,Hangrang,Himachal Pradesh,2.53,4.73,3.57,3.25,1.86,0.33,2.75,1.18,1.02,0.2,0.02,1.27
32.25,75.75,Nurpur,Himachal Pradesh,1.15,2.9,2.05,1.15,0.91,1.19,3.27,7.29,3.08,0.64,0,0.42
32.25,76,Jawali,Himachal Pradesh,1.79,3.64,2.84,1.61,1.08,2.87,11.33,11.5,4.75,1.21,0.01,1.01
32.25,76.25,Dharamshala,Himachal Pradesh,3.56,5.42,4.78,2.58,1.64,4.76,26.34,20.91,11.66,1.93,0.05,1.84
32.25,76.5,Holi,Himachal Pradesh,2.41,5.22,4.6,2.01,1.76,3.6,15.55,10.35,5.13,0.9,0.11,1.49
32.25,76.75,Holi,Himachal Pradesh,2.55,5.83,6.98,2.6,2.92,1.8,6.75,5.28,3.13,0.89,0.23,1.84
32.25,77,Multhan,Himachal Pradesh,3.27,6.95,10.3,4.26,4.24,1.59,5.06,4.42,3.88,1.08,0.29,2.1
32.25,77.25,Manali,Himachal Pradesh,2.03,5.82,7.39,3.06,3.27,1.39,3.93,3.22,2.8,0.86,0.25,2
32.25,77.5,Lahaul,Himachal Pradesh,2.09,5.53,6.63,3.2,3.11,1.76,4.78,3.01,2.55,0.83,0.2,1.92
32.25,77.75,Spiti,Himachal Pradesh,2.21,5.56,6.45,3.58,2.96,1.45,4.5,2.41,2.34,0.71,0.15,1.73
32.25,78,Spiti,Himachal Pradesh,2.39,4.92,4.28,3.37,2.1,0.66,3.03,1.25,1.28,0.32,0.05,1.41
32.25,78.25,Spiti,Himachal Pradesh,2.54,4.75,3.65,3.31,1.83,0.32,2.49,0.84,0.94,0.18,0.02,1.37
32.25,78.5,Spiti,Himachal Pradesh,2.61,4.74,3.59,3.32,1.81,0.26,2.28,0.8,0.9,0.18,0.02,1.36
32.5,76,Bhattiyat,Himachal Pradesh,1.44,3.25,4.94,2.53,2.13,1.72,8.06,6.43,4.22,0.97,0.01,0.72
32.5,76.25,Chamba,Himachal Pradesh,2.38,4.74,4.53,2.48,2.32,1.93,8.95,6.09,4.39,0.83,0.05,0.93
32.5,76.5,Brahmaur,Himachal Pradesh,2.48,5.12,3.9,2.02,2.08,1.67,7.41,4.59,3.62,0.64,0.08,0.93
32.5,76.75,Brahmaur,Himachal Pradesh,2,4.56,4.02,1.14,1.88,0.72,2.16,1.19,1.79,0.4,0.18,1
32.5,77,Lahaul,Himachal Pradesh,1.99,4.68,4.4,1.31,2.04,0.69,1.89,1.16,1.82,0.44,0.19,1.1
32.5,77.25,Lahaul,Himachal Pradesh,2.23,5.49,6.47,2.45,2.88,1.09,3.13,2.36,2.51,0.72,0.23,1.69
32.5,77.5,Lahaul,Himachal Pradesh,2.05,5.42,6.37,2.47,2.84,1.16,3.28,2.48,2.46,0.71,0.22,1.64
32.5,77.75,Spiti,Himachal Pradesh,2.05,5.55,6.75,2.74,2.99,1.29,3.67,2.48,2.6,0.76,0.23,1.78
32.5,78,Spiti,Himachal Pradesh,2.23,5.2,5.29,3.23,2.41,0.75,3.1,1.72,1.77,0.44,0.11,1.77
32.5,78.25,Spiti,Himachal Pradesh,2.52,4.79,3.74,3.34,1.85,0.29,2.35,0.87,0.97,0.19,0.02,1.41
32.75,76,Saluni,Himachal Pradesh,0.82,2.64,8.78,4.37,3.78,1.27,7.2,1.5,3.28,1.13,0.01,0.64
32.75,76.25,Chaurah,Himachal Pradesh,1.4,3.63,7.12,3.37,3.3,1.8,9.66,5.23,3.23,1.07,0.01,1.11
32.75,76.5,Udaipur,Himachal Pradesh,2.11,5,4.23,1.61,2.37,1.79,8.63,7.11,2.27,0.7,0.05,1.48
32.75,76.75,Udaipur,Himachal Pradesh,2,4.66,3.64,1.05,1.91,1.04,4.27,3.36,1.77,0.45,0.13,1.15
32.75,77,Lahaul,Himachal Pradesh,2.11,4.8,4.48,1.37,2.11,0.86,2.94,2.16,1.91,0.48,0.17,1.16
32.75,77.25,Lahaul,Himachal Pradesh,2.12,5.32,5.92,2.08,2.63,1.06,3.55,2.8,2.41,0.63,0.2,1.4
32.75,77.5,Lahaul,Himachal Pradesh,2.16,5.37,6.17,2.23,2.73,1.05,3.17,2.43,2.41,0.66,0.22,1.56
32.75,77.75,Spiti,Himachal Pradesh,2.12,5.34,6.21,2.23,2.71,1,2.91,2.12,2.43,0.65,0.22,1.45
33,76.25,Pangi,Himachal Pradesh,2.04,5.03,5.44,2.25,2.88,2.37,12.2,10,2.88,0.96,0.01,1.79
33,76.5,Pangi,Himachal Pradesh,2.3,5.74,4.55,1.56,2.65,2.86,14.7,13.36,2.59,0.96,0,2.26
33,76.75,Pangi,Himachal Pradesh,2.1,5.13,4.2,1.42,2.34,1.99,9.83,8.47,2.23,0.74,0.05,1.68
32.5,74.75,Ranbir Singh Pora,Jammu and Kashmir,2.3,1.45,4.53,1.53,0.67,0.65,7.74,9.3,17.72,0.91,0.32,0
32.5,75,Samba,Jammu and Kashmir,2.61,2.04,4.15,1.61,0.73,1.14,6.6,9.69,14.2,0.85,0.25,0.1
32.5,75.25,Samba,Jammu and Kashmir,3.05,2.94,3.26,1.93,1.1,1.94,5.32,8.7,7.29,1.01,0.02,0.4
32.5,75.5,Kathua,Jammu and Kashmir,2.62,3.44,3.35,2.16,1.35,1.77,5.05,8.76,6.27,0.88,0.02,0.39
32.5,75.75,Bashohli,Jammu and Kashmir,1.55,3.1,3,1.7,1.27,1.43,4.33,7.49,4.29,0.83,0.01,0.41
32.75,74.75,Jammu,Jammu and Kashmir,2.3,0.82,3.98,1.14,0.42,0.29,3.7,8.82,14.54,0.76,0.41,0
32.75,75,Jammu,Jammu and Kashmir,2.77,1.92,6.03,2.09,0.85,0.72,6.51,8.78,17.25,1.09,0.44,0
32.75,75.25,Ramnagar,Jammu and Kashmir,4.69,4.82,8.72,5.04,2.8,1.33,3.31,5.16,13.9,0.93,0.64,0.26
32.75,75.5,Billawar,Jammu and Kashmir,4.48,5.05,8.64,5.6,3.03,1.17,3.16,3.78,12.83,0.91,0.55,0.41
32.75,75.75,Bani,Jammu and Kashmir,2.59,3.86,7.93,4.9,3.17,1.15,4.69,3.03,7.83,0.95,0.23,0.56
33,74.5,Akhnoor,Jammu and Kashmir,3.2,3.09,6.91,2.54,1.1,1.34,8.22,8.22,20.76,1.38,0.31,0
33,74.75,Akhnoor,Jammu and Kashmir,3.25,3.74,7.52,3.28,0.86,1.83,12.53,9.64,22.63,2.13,0.31,0
33,75,Reasi,Jammu and Kashmir,5.03,4.95,10.68,4.9,2.69,1.34,5.2,5.63,20.51,1.34,0.81,0
33,75.25,Chenani,Jammu and Kashmir,6.03,6.06,12.59,6.69,3.85,1.18,2.86,3.36,18.65,1.18,1.09,0.1
33,75.5,Doda,Jammu and Kashmir,4.45,5.08,9.07,6.43,3.39,0.91,2.73,2.1,13.1,0.91,0.53,0.52
33,75.75,Bhaderwah,Jammu and Kashmir,3.58,4.57,9.06,5.95,3.51,1,3.83,2.15,10.78,0.97,0.41,0.54
33,76,Gandoh,Jammu and Kashmir,1.77,3.62,8.31,4.51,3.56,1.36,7,2.89,5.26,1.06,0.12,0.8
33.25,74.25,Rajauri,Jammu and Kashmir,3.19,3.07,6.83,2.52,1.1,1.33,8.24,8.24,20.73,1.37,0.31,0
33.25,74.5,Kalakote,Jammu and Kashmir,4.03,4.18,8.61,3.51,1.54,1.59,7.8,7.11,21.97,1.59,0.41,0
33.25,74.75,Gool-Gulabgarh,Jammu and Kashmir,3.9,4.07,8.37,3.21,1.55,1.59,7.46,6.98,22.16,1.45,0.35,0
33.25,75,Gool-Gulabgarh,Jammu and Kashmir,5.87,5.77,12,5.58,3.12,1.31,2.81,4,20.18,1.23,0.94,0
33.25,75.25,Ramban,Jammu and Kashmir,6.43,6.07,12.87,6.76,4.04,1.15,2.04,3.36,18.83,1.21,1.18,0.02
33.25,75.5,Doda,Jammu and Kashmir,5.23,5.22,10.18,6.43,3.7,0.96,2.3,2.76,15.33,1.04,0.77,0.3
33.25,75.75,Kishtwar,Jammu and Kashmir,3.98,4.33,9.02,5.79,3.76,0.97,3.38,2.56,11.98,1.03,0.51,0.4
33.25,76,Kishtwar,Jammu and Kashmir,2.57,4.54,7.19,3.94,3.27,1.76,8.64,6.81,6.25,1.01,0.18,1.21
33.25,76.25,Atholi (Paddar),Jammu and Kashmir,2.19,5,5.85,2.64,2.95,2.29,11.68,9.61,3.7,0.97,0.05,1.71
33.25,76.5,Atholi (Paddar),Jammu and Kashmir,2.05,5.19,5.01,1.9,2.73,2.45,12.55,10.63,2.57,0.93,0.01,1.9
33.5,74.25,Rajauri,Jammu and Kashmir,3.45,4.99,8.86,4.3,3.22,1.49,3.94,4.05,15.63,1.45,1.17,0.03
33.5,74.5,Darhal,Jammu and Kashmir,4.76,4.36,9.66,4.23,2.13,1.18,2.76,4.13,19.49,1.28,0.58,0
33.5,74.75,Damhal Hanjipora,Jammu and Kashmir,5.16,4.3,10.32,4.75,2.43,1.07,1.42,3.93,19.23,1.3,0.63,0
33.5,75,Gool-Gulabgarh,Jammu and Kashmir,6.78,6.74,13.29,6.48,3.18,1.28,0.95,3.03,18.45,1.38,1.1,0
33.5,75.25,Dooru tehsil,Jammu and Kashmir,5.51,3.76,8.84,5.45,3.94,0.84,1.18,4.12,16.77,1.19,0.78,0
33.5,75.5,Chhatroo,Jammu and Kashmir,5.56,3.87,8.74,5.67,4.22,0.82,1.33,4.08,16.37,1.15,0.81,0.02
33.5,75.75,Chhatroo,Jammu and Kashmir,5.39,4.47,9.28,5.99,3.98,0.88,1.74,3.49,15.81,1.1,0.78,0.15
33.5,76,Marwah,Jammu and Kashmir,3.85,4.07,7.62,4.78,3.69,1.28,5.19,5.34,10.74,1.04,0.43,0.68
33.5,76.25,Atholi (Paddar),Jammu and Kashmir,2.31,4.81,6.12,2.86,3.07,2.23,11.31,10,4.39,1.01,0.09,1.62
33.5,76.5,Atholi (Paddar),Jammu and Kashmir,2,5.09,5.2,2,2.79,2.44,12.56,10.52,2.61,0.95,0.01,1.88
33.75,74.25,Surankote tehsil,Jammu and Kashmir,4.09,4.58,8.38,4.5,3.46,1.21,1.95,2.22,10.04,1.34,1.33,0.04
33.75,74.5,Khansahib Tehsil,Jammu and Kashmir,5.24,3.93,7.75,4.28,2.74,1.07,1.87,2.39,11.21,1.31,0.98,0.02
33.75,74.75,Shopian,Jammu and Kashmir,4.35,2.52,7.84,3.97,1.86,0.69,0.93,3.09,15.17,1.31,0.4,0
33.75,75,Kulgam,Jammu and Kashmir,3.83,2.15,8.29,3.92,2.29,0.72,0.4,4.17,16.93,1.25,0.31,0
33.75,75.25,Anantnag,Jammu and Kashmir,5.79,3.26,9.74,5.67,3.54,0.87,1.32,4.49,14.73,1.26,0.73,0
33.75,75.5,Marwah,Jammu and Kashmir,5.81,3.4,9.25,5.73,3.91,0.84,1.36,4.41,15.14,1.21,0.78,0
33.75,75.75,Marwah,Jammu and Kashmir,5.98,3.54,9.76,5.86,3.77,0.89,1.45,4.43,14.77,1.22,0.79,0
33.75,76,Marwah,Jammu and Kashmir,5.51,3.78,8.84,5.48,3.74,1.17,3.73,5.77,12.06,1.15,0.67,0.39
33.75,76.25,Marwah,Jammu and Kashmir,2.97,4.75,6.1,3.1,3.23,2.08,10.05,10.02,6.44,1.02,0.2,1.45
34,74.5,Khag tehsil,Jammu and Kashmir,6.19,3.93,7.33,4.18,2.64,1.05,1.92,2.16,9.22,1.23,0.97,0.02
34,74.75,Badgam tehsil,Jammu and Kashmir,8.98,1.9,5.92,3.68,1.36,0.76,1.79,2.07,7.78,1.06,0.43,0
34,75,Pampore,Jammu and Kashmir,4.12,2.08,8.48,4.7,2.03,0.65,1.38,2.99,10.3,1.38,0.53,0
34,75.25,Pahalgam,Jammu and Kashmir,7.7,3.25,12.87,7.26,3.22,1.1,2.44,5.09,9.39,1.4,0.92,0
34,75.5,Marwah,Jammu and Kashmir,6.21,2.97,10.5,6.08,3.32,0.92,1.78,4.62,12.03,1.29,0.76,0
34,75.75,Marwah,Jammu and Kashmir,6,3,9.96,5.91,3.48,0.88,1.67,4.55,12.75,1.26,0.76,0
34.25,74,Boniyar,Jammu and Kashmir,2.44,5.11,11.74,4.97,4.46,1.31,1.68,1.68,6.69,1.24,1.95,0.05
34.25,74.25,Rafiabad,Jammu and Kashmir,2.44,5.14,11.57,4.96,4.47,1.33,1.73,1.73,6.92,1.25,1.94,0.05
34.25,74.5,Sopore,Jammu and Kashmir,5.6,4.2,8.71,4.4,3.14,1.15,1.96,2,7.56,1.18,1.28,0.03
34.25,74.75,Lar,Jammu and Kashmir,7.46,1.97,6.46,3.84,1.49,0.75,1.87,2.23,7.14,1.11,0.47,0
34.25,75,Kangan,Jammu and Kashmir,2.89,1.6,7.22,3.87,1.67,0.63,1.81,2.37,6.28,1.25,0.51,0
34.25,75.25,Kangan,Jammu and Kashmir,6.36,2.66,10.7,6.02,2.62,0.92,2.18,4.03,8.52,1.35,0.76,0
34.5,74,Kupwara,Jammu and Kashmir,2.25,5.08,12.22,5.01,4.53,1.29,1.6,1.57,6.05,1.22,2.01,0.05
34.5,74.25,Handwara tehsil,Jammu and Kashmir,2.07,5.05,12.65,5.04,4.59,1.27,1.52,1.47,5.53,1.2,2.06,0.05
34.5,74.5,Bandipora,Jammu and Kashmir,3.63,4.44,10.34,4.67,3.77,1.2,1.78,1.83,6.83,1.21,1.6,0.04
34.5,74.75,Bandipora,Jammu and Kashmir,4.54,2.42,7.81,4,2.11,0.78,1.71,2.04,6.61,1.18,0.78,0.01
34.5,75,Bāramūla,Jammu and Kashmir,4.78,1.95,7.97,4.44,1.87,0.72,1.87,2.76,7.31,1.25,0.56,0
34.5,75.25,Bāramūla,Jammu and Kashmir,5.34,2.2,8.96,5.01,2.14,0.79,1.97,3.22,7.81,1.29,0.63,0
34.75,74.5,Kupwara,Jammu and Kashmir,3.47,4.14,10.37,4.61,3.58,1.12,1.71,1.78,6.26,1.19,1.53,0.03
22.25,85.25,Manoharpur,Jharkhand,0,1.18,0.98,0.3,2.54,4.76,16.39,11.28,4.07,1.93,0,0.03
22.25,85.5,Noamundi,Jharkhand,0,1.05,1.04,0.35,3.88,4.18,15.75,11.58,4.93,1.92,0,0.03
22.25,85.75,Hat Gamharia,Jharkhand,0,1.46,1.27,0.12,3.71,3.59,13.91,16.21,10.55,1.43,0,0
22.25,86.75,Baharagora,Jharkhand,0,1.52,0.82,0.39,4.77,5.47,9.92,9.4,5.54,2.06,0,0
22.5,84.25,Bolba,Jharkhand,0.13,0.43,0.99,0,2.7,2.42,10.93,11.3,11.8,3.63,0,0
22.5,84.5,Thethaitangar,Jharkhand,0.07,0.21,0.81,0,1.94,2.24,10.42,11.95,10.75,2.46,0,0
22.5,84.75,Jaldega,Jharkhand,0.04,0.14,0.68,0,2.02,2,10.26,11.78,8.71,1.46,0,0
22.5,85,Bano,Jharkhand,0,1.52,0.89,0.08,2.36,5.97,13.71,12.33,5.69,1.57,0,0.01
22.5,85.25,Goilkera,Jharkhand,0,1.85,0.99,0.12,2.42,7.98,13.81,13.92,5.2,1.39,0,0.01
22.5,85.5,Tonto,Jharkhand,0,1.46,0.57,0.12,2.54,7.01,14.03,13.69,5.87,1.33,0,0.01
22.5,85.75,Tonto,Jharkhand,0.01,1.52,0.8,0.06,3.11,4.51,12.3,14.44,9.31,2.1,0,0
22.5,86.25,Potka,Jharkhand,0,1.21,0.68,0.07,4.75,7.46,12.65,10.22,5.8,3.45,0,0
22.5,86.5,Musabani,Jharkhand,0,0.76,0.71,0.32,4.53,5.42,10.54,9.9,6.52,2.36,0,0
22.5,86.75,Chakulia,Jharkhand,0,1.57,0.71,0.36,4.82,5.16,8.96,8.88,5.19,2.04,0,0
22.75,84.25,Simdega,Jharkhand,0.11,1.1,1.16,0,2.36,3.83,12.14,12.75,11.6,3.25,0,0
22.75,84.5,Pakar Tanr,Jharkhand,0.04,0.2,0.87,0,2.19,2.8,9.38,14.7,10.35,2.07,0,0
22.75,84.75,Kolebira,Jharkhand,0.06,0.74,1.02,0,2.02,2.86,9.69,12.47,9.19,1.92,0,0
22.75,85,Bano,Jharkhand,0.06,1.99,1.29,0.07,2.2,7.57,12.05,12.99,6.08,1.74,0,0
22.75,85.25,Gudri,Jharkhand,0,2.3,1.11,0.01,2.31,9.08,12.93,14.38,5.18,1.51,0,0
22.75,85.5,Bandgaon,Jharkhand,0.01,1.96,0.87,0.05,2.33,8.66,12.53,14.05,5.05,1.71,0,0
22.75,85.75,Kuchai,Jharkhand,0.02,1.72,0.49,0.01,2.5,5.8,9.78,9.34,3.34,3.81,0,0
22.75,86,Adityapur(Gamharia),Jharkhand,0.02,2.27,0.67,0,3.69,6.62,10.41,9.39,4.04,5.97,0,0
22.75,86.25,Golmuri-Cum-Jugsalai,Jharkhand,0,1.76,0.72,0,3.74,7.11,11.84,9.69,4.62,3.01,0,0
23,84.25,Albert Ekka(Jari),Jharkhand,0.07,1.51,1.18,0,1.94,6.35,16.17,14.38,10.25,2.06,0,0
23,84.5,Raidih,Jharkhand,0.11,1.54,1.43,0,2.54,3.78,10.53,12.41,8.11,1.5,0,0
23,84.75,Basia,Jharkhand,0.2,1.78,1.42,0.1,2.57,3.76,9.4,9.82,7.87,1.85,0,0
23,85,Karra,Jharkhand,0.19,1.87,1.46,0.08,2.15,6.06,9.84,8.2,5.49,1.92,0,0
23,85.25,Murhu,Jharkhand,0.1,1.91,1.29,0.04,2.11,7.36,11.22,11.37,5.49,1.57,0,0
23,85.5,Erki(Tamar II),Jharkhand,0.03,1.46,0.65,0.01,2.11,6.81,10.73,11.56,4.27,1.88,0,0
