Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.0,76.5,Lonar,Maharashtra,0.0,0.2,0.4,0.01,0.69,6.09,6.9,6.01,9.9,4.37,0.03,0.03
20.0,76.75,Risod,Maharashtra,0.0,0.07,0.88,0.14,0.6,6.16,8.34,4.01,10.37,2.26,0.05,0.05
20.0,77.0,Sengaon,Maharashtra,0.0,0.06,0.95,0.21,0.63,6.81,9.41,4.19,11.68,2.68,0.05,0.07
20.0,77.25,Washim,Maharashtra,0.0,0.17,0.55,0.3,0.65,8.27,8.73,5.35,9.41,3.26,0.04,0.29
20.0,77.5,Pusad,Maharashtra,0.0,0.28,0.48,0.25,0.68,9.13,9.57,6.61,9.4,2.49,0.1,0.44
20.0,77.75,Mahagaon,Maharashtra,0.0,0.04,0.3,0.07,0.32,7.86,8.66,8.93,7.68,1.56,0.02,0.32
20.0,78.0,Arni,Maharashtra,0.0,0.03,0.22,0.14,0.25,7.59,8.29,7.99,9.97,1.93,0.03,0.25
20.0,78.25,Ghatanji,Maharashtra,0.0,0.03,0.13,0.21,0.32,7.0,9.04,7.06,11.65,2.63,0.09,0.33
20.0,78.5,Kelapur,Maharashtra,0.0,0.02,0.16,0.2,0.36,6.09,9.5,6.65,11.51,2.65,0.12,0.45
20.0,78.75,Zari-Jamani,Maharashtra,0.01,0.09,0.15,0.32,0.32,6.09,10.2,6.77,11.91,2.02,0.44,0.69
20.0,79.0,Wani,Maharashtra,0.0,0.05,0.05,0.49,0.7,8.11,12.19,5.73,10.67,1.79,0.43,0.57
20.0,79.25,Chandrapur Taluka,Maharashtra,0.0,0.04,0.01,0.68,1.31,8.8,13.08,5.63,10.92,1.82,0.4,0.4
20.0,79.5,Chandrapur Taluka,Maharashtra,0.0,0.0,0.02,0.68,1.27,7.28,13.51,6.14,8.45,3.22,0.28,1.58
20.0,79.75,Mul Taluka,Maharashtra,0.0,0.0,0.03,0.41,0.4,6.15,12.57,5.69,7.6,1.01,0.31,0.84
20.0,80.0,Chamorshi Taluka,Maharashtra,0.0,0.0,0.03,0.42,0.77,5.88,12.06,5.83,8.22,0.67,0.52,0.69
20.0,80.25,Gadchiroli Taluka,Maharashtra,0.0,0.0,0.02,0.37,0.91,6.02,12.11,6.23,8.44,0.82,0.76,0.71
20.0,80.5,Etapalli Taluka,Maharashtra,0.0,0.27,0.01,0.82,2.11,6.85,10.9,8.07,10.21,1.04,0.91,0.51
20.0,80.75,Pakhanjur Tahsil,Chhattisgarh,0.0,0.51,0.01,1.13,2.85,7.24,8.73,8.82,10.76,1.2,1.21,0.31
20.0,81.0,Pakhanjur Tahsil,Chhattisgarh,0.0,0.74,0.02,1.38,3.72,7.11,8.62,8.94,10.15,1.29,1.46,0.21
20.0,81.25,Antagarh Tahsil,Chhattisgarh,0.0,0.78,0.05,0.94,3.53,6.07,6.87,7.51,9.08,1.0,1.46,0.17
20.0,81.5,Keskal Tahsil,Chhattisgarh,0.0,0.62,0.23,0.81,3.4,5.91,7.57,7.84,8.61,1.25,1.42,0.13
20.0,81.75,Bade Rajpur Tahsil,Chhattisgarh,0.0,0.48,0.4,0.6,3.87,6.12,11.24,8.56,7.54,1.49,0.68,0.0
20.0,82.0,Raighar,Odisha,0.0,0.03,0.34,0.55,2.9,7.1,10.05,7.56,7.56,1.23,0.78,0.01
20.0,82.25,Mainpur Tahsil,Chhattisgarh,0.0,0.07,0.0,0.42,2.15,6.24,9.05,7.0,8.23,0.11,0.52,0.01
20.0,82.5,Mainpur Tahsil,Chhattisgarh,0.0,0.08,0.01,0.25,1.72,5.47,10.27,7.68,8.51,0.38,0.33,0.04
20.0,82.75,Golamunda,Odisha,0.0,0.13,0.0,0.08,0.94,3.83,9.84,4.36,12.03,0.63,0.28,1.55
20.0,83.0,Kegaon,Odisha,0.0,0.18,0.0,0.08,1.32,4.16,7.63,5.06,10.26,0.39,0.75,0.5
20.0,83.25,Sadar,Odisha,0.0,0.06,0.0,0.34,1.76,4.19,10.72,5.89,11.56,0.58,1.23,1.06
20.0,83.5,Narala,Odisha,0.0,0.01,0.0,0.97,2.16,5.08,11.06,6.1,10.4,1.15,1.77,0.86
20.0,83.75,Tumudibandha,Odisha,0.0,0.63,0.0,0.79,3.87,4.89,10.0,4.87,13.29,2.0,2.68,1.03
20.0,84.0,Baliguda,Odisha,0.0,0.11,0.01,1.25,3.83,5.94,8.82,4.67,11.92,1.79,3.72,1.18
20.0,84.25,Raikia,Odisha,0.08,0.04,0.0,1.32,3.62,2.44,7.52,5.6,13.47,1.87,8.16,1.31
20.0,84.5,Bhanjanagar,Odisha,0.1,0.03,0.01,1.22,3.32,2.5,7.53,6.29,13.5,2.3,7.64,1.62
20.0,84.75,Jagannath Prasad,Odisha,0.0,0.0,0.11,0.15,2.74,4.16,9.16,10.37,15.0,3.55,3.34,3.5
20.0,85.0,Odagaon,Odisha,0.0,0.0,0.0,0.0,3.02,3.87,9.39,8.92,14.03,1.53,4.14,1.79
20.0,85.25,Ranapur,Odisha,0.0,0.0,0.0,0.0,2.64,4.35,8.9,8.66,14.07,1.75,3.37,1.67
20.0,85.5,Nirakarpur,Odisha,0.0,0.0,0.0,0.05,3.81,8.17,10.57,8.72,20.6,2.85,1.88,2.6
20.0,85.75,Delanga,Odisha,0.0,0.0,0.0,0.0,4.57,11.08,4.33,4.99,19.83,2.16,0.87,2.91
20.0,86.0,Nimapada,Odisha,0.0,0.0,0.0,0.01,10.62,9.76,6.04,3.99,27.6,1.86,0.84,6.56
20.0,86.25,Kakatpur,Odisha,0.0,0.0,0.07,0.51,13.16,7.92,7.22,7.38,26.9,4.15,3.15,7.6
20.25,72.75,Umbergaon Taluka,Gujarat,0.1,0.0,0.0,0.0,9.46,12.64,20.29,12.56,33.98,0.95,0.75,2.91
20.25,73.0,Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,0.04,0.0,0.0,0.01,4.35,12.73,22.11,12.39,36.74,3.62,2.08,2.6
20.25,73.25,Kaparada Taluka,Gujarat,0.24,0.02,0.0,0.04,3.06,12.65,26.09,12.23,38.9,4.21,2.07,2.58
20.25,73.5,Peth Taluka,Maharashtra,0.52,0.19,0.01,0.41,1.95,5.11,18.92,7.39,17.65,3.51,1.49,2.08
20.25,73.75,Dindori Taluka,Maharashtra,0.64,0.28,0.02,0.6,2.18,9.19,31.36,6.28,24.47,2.31,1.28,1.9
20.25,74.0,Chandwad Taluka,Maharashtra,0.68,0.29,0.04,0.59,1.76,3.8,4.02,3.49,7.03,2.46,1.06,1.84
20.25,74.25,Chandwad Taluka,Maharashtra,0.51,0.22,0.13,0.48,0.96,2.51,2.34,3.68,7.23,1.51,0.55,1.1
20.25,74.5,Nandgaon Taluka,Maharashtra,0.38,0.15,0.21,0.39,0.59,2.61,3.09,7.61,16.24,1.38,0.4,0.81
20.25,74.75,Nandgaon Taluka,Maharashtra,0.52,0.11,0.23,0.25,0.77,3.27,4.94,9.86,18.57,2.35,0.49,0.51
20.25,75.0,Unknown,Maharashtra,0.51,0.09,0.21,0.16,1.15,4.19,6.2,12.44,22.71,3.97,0.59,0.28
20.25,75.25,Unknown,Maharashtra,0.31,0.07,0.16,0.15,1.06,4.69,5.33,6.27,15.34,2.6,0.79,0.14
20.25,75.5,Unknown,Maharashtra,0.16,0.16,0.16,0.16,0.72,5.62,7.31,6.03,12.74,3.23,0.88,0.19
20.25,75.75,Bhokardan,Maharashtra,0.0,0.3,0.45,0.07,0.81,5.52,6.37,6.63,12.73,3.07,0.82,0.17
20.25,76.0,Jafferabad,Maharashtra,0.0,0.2,0.62,0.06,0.94,5.99,5.76,4.38,10.9,1.96,0.89,0.19
20.25,76.25,Unknown,Maharashtra,0.0,0.13,0.53,0.05,0.95,7.53,5.97,5.37,9.53,3.52,0.35,0.19
20.25,76.5,Mehkar,Maharashtra,0.0,0.1,0.43,0.02,1.01,7.0,7.05,7.11,9.36,4.12,0.06,0.1
20.25,76.75,Mehkar,Maharashtra,0.02,0.02,0.47,0.1,0.44,4.58,8.3,5.84,8.61,3.06,0.02,0.15
20.25,77.0,Malegaon,Maharashtra,0.0,0.01,0.75,0.28,0.44,6.85,9.61,4.94,10.66,3.76,0.02,0.16
20.25,77.25,Mangrulpir,Maharashtra,0.0,0.01,0.93,0.25,0.23,9.11,9.93,5.43,11.22,4.91,0.03,0.29
20.25,77.5,Manora,Maharashtra,0.01,0.23,0.57,0.19,0.59,9.28,8.8,6.14,9.63,3.6,0.13,0.34
20.25,77.75,Darwha,Maharashtra,0.01,0.22,0.49,0.14,0.52,8.51,7.85,7.22,8.75,2.27,0.1,0.31
20.25,78.0,Yavatmal,Maharashtra,0.0,0.05,0.38,0.12,0.25,7.95,6.45,7.31,10.27,1.99,0.02,0.27
20.25,78.25,Yavatmal,Maharashtra,0.0,0.08,0.26,0.24,0.33,7.03,7.83,6.76,10.75,2.05,0.02,0.32
20.25,78.5,Kelapur,Maharashtra,0.0,0.08,0.27,0.2,0.47,6.19,8.69,6.26,10.65,2.15,0.03,0.41
20.25,78.75,Unknown,Maharashtra,0.0,0.29,0.16,0.25,0.66,7.4,10.21,6.16,10.58,2.12,0.21,0.47
20.25,79.0,Warora Taluka,Maharashtra,0.0,0.19,0.12,0.26,0.46,7.09,10.45,5.65,10.11,1.79,0.33,0.59
20.25,79.25,Bhadravati Taluka,Maharashtra,0.0,0.21,0.17,0.46,0.87,8.63,14.32,5.2,7.97,1.83,0.49,1.58
20.25,79.5,Sindewahi Taluka,Maharashtra,0.0,0.29,0.21,0.83,1.8,8.11,16.43,4.2,8.19,1.31,1.06,2.59
20.25,79.75,Sindewahi Taluka,Maharashtra,0.0,0.03,0.05,0.51,0.76,6.1,13.21,5.03,7.31,0.97,0.6,1.47
20.25,80.0,Gadchiroli Taluka,Maharashtra,0.0,0.01,0.04,0.44,1.29,5.82,12.46,5.48,8.4,0.39,0.74,0.94
20.25,80.25,Unknown,Maharashtra,0.0,0.06,0.04,0.37,1.38,6.48,12.34,5.38,9.05,0.34,0.71,0.99
20.25,80.5,Manpur Tahsil,Chhattisgarh,0.0,0.07,0.02,0.33,1.07,6.99,10.51,7.16,11.6,0.72,0.36,0.79
20.25,80.75,Durgkondal Tahsil,Chhattisgarh,0.0,0.05,0.02,0.38,1.16,7.64,8.69,8.34,12.81,1.03,0.36,0.68
20.25,81.0,Bhanupratappur Tahsil,Chhattisgarh,0.0,0.12,0.02,0.46,1.62,7.17,8.17,8.11,12.32,0.98,0.59,0.66
20.25,81.25,Bhanupratappur Tahsil,Chhattisgarh,0.0,0.41,0.07,0.68,2.09,6.11,3.18,6.02,9.22,0.79,1.94,0.26
20.25,81.5,Kanker Tahsil,Chhattisgarh,0.0,0.34,0.05,0.53,2.09,7.15,4.52,5.74,11.54,0.7,1.34,0.47
20.25,81.75,Narharpur Tahsil,Chhattisgarh,0.0,0.28,0.1,0.39,2.31,8.22,6.15,5.54,13.79,0.76,0.8,0.6
20.25,82.0,Nagri Tahsil,Chhattisgarh,0.0,0.22,0.0,0.21,2.28,7.86,8.09,5.38,13.44,0.48,0.27,0.24
20.25,82.25,Mainpur Tahsil,Chhattisgarh,0.0,0.11,0.0,0.29,1.98,5.65,11.42,6.5,10.53,0.23,0.06,0.04
20.25,82.5,Boden,Odisha,0.0,0.28,0.0,0.58,2.57,4.53,10.42,6.44,10.61,0.73,0.0,0.0
20.25,82.75,Khariar,Odisha,0.0,0.14,0.0,0.23,2.06,4.44,9.81,5.81,8.84,0.58,1.12,0.14
20.25,83.0,Sindhekela,Odisha,0.0,0.04,0.0,0.0,2.24,3.98,8.66,6.92,15.68,2.62,0.18,0.14
20.25,83.25,Kesinga,Odisha,0.0,0.1,0.01,0.0,1.82,4.65,10.98,4.58,12.44,0.19,1.35,1.12
20.25,83.5,Madanpur Rampur,Odisha,0.0,0.05,0.0,0.23,2.13,4.64,11.63,4.26,10.04,0.48,1.24,0.91
20.25,83.75,Baliguda,Odisha,0.0,0.04,0.0,0.45,2.77,4.78,11.49,4.06,9.76,0.76,1.45,0.86
20.25,84.0,Baliguda,Odisha,0.0,0.01,0.0,0.55,2.86,3.96,11.71,4.1,13.7,1.87,2.97,1.12
20.25,84.25,Tikabali,Odisha,0.0,0.01,0.0,0.53,3.27,4.29,12.7,5.58,14.22,2.16,3.85,1.06
20.25,84.5,Chakapada,Odisha,0.0,0.0,0.59,0.6,3.17,4.37,7.93,8.4,19.16,3.23,3.46,1.73
20.25,84.75,Dasapalla,Odisha,0.0,0.0,0.52,1.0,3.45,6.19,11.17,6.36,17.27,1.96,4.22,2.39
20.25,85.0,Nayagarh Sadar,Odisha,0.0,0.0,0.19,0.51,3.9,5.18,10.28,7.03,14.47,0.85,2.74,1.6
20.25,85.25,Fategarh,Odisha,0.0,0.0,0.3,0.39,4.02,7.81,8.34,5.55,16.85,2.88,1.97,1.86
20.25,85.5,Khordha,Odisha,0.0,0.0,0.09,0.2,7.46,9.59,9.32,8.52,16.72,3.21,2.39,2.55
20.25,85.75,Tamando,Odisha,0.0,0.0,0.06,0.07,9.11,12.57,12.74,11.64,22.41,4.77,1.96,3.76
20.25,86.0,Gobindpur,Odisha,0.0,0.0,0.0,0.35,11.75,6.21,9.9,9.82,21.87,3.25,4.37,5.89
20.25,86.25,Tirtol,Odisha,0.0,0.0,0.25,0.86,14.63,8.88,8.85,9.02,22.19,4.77,4.32,7.81
20.25,86.5,Kujang,Odisha,0.0,0.01,0.06,1.08,14.28,9.48,8.03,5.85,21.2,7.92,2.71,8.99
20.5,72.75,Valsad,Gujarat,0.07,0.0,0.0,0.0,6.68,12.59,17.87,14.86,27.04,1.92,1.72,3.07
20.5,73.0,Pardi Taluka,Gujarat,0.22,0.0,0.0,0.0,1.58,8.52,21.89,15.15,25.8,1.38,0.39,2.04
20.5,73.25,Dharampur Taluka,Gujarat,0.52,0.01,0.0,0.03,1.89,9.78,22.61,13.04,30.3,2.72,1.97,2.28
20.5,73.5,Surgana Taluka,Maharashtra,0.66,0.09,0.01,0.2,1.62,3.6,22.33,12.94,23.75,4.4,1.89,2.08
20.5,73.75,Surgana Taluka,Maharashtra,0.72,0.22,0.02,0.37,1.39,4.07,15.85,6.95,15.08,3.36,1.65,1.46
20.5,74.0,Kalwan Taluka,Maharashtra,0.59,0.3,0.09,0.49,1.16,1.9,4.26,4.17,5.93,2.63,0.6,1.36
20.5,74.25,Deola Taluka,Maharashtra,0.44,0.22,0.18,0.41,0.65,2.78,2.03,2.81,5.9,0.83,0.12,1.44
20.5,74.5,Malegaon Taluka,Maharashtra,0.32,0.15,0.19,0.4,0.54,4.85,2.73,7.29,10.76,1.06,0.04,1.71
20.5,74.75,Nandgaon Taluka,Maharashtra,0.64,0.12,0.39,0.23,0.52,4.12,4.72,9.43,15.7,2.0,0.47,0.67
20.5,75.0,Chalisgaon,Maharashtra,0.51,0.11,0.43,0.17,0.99,4.01,5.53,9.28,17.07,2.97,0.48,0.37
20.5,75.25,Soegaon,Maharashtra,0.39,0.15,0.47,0.04,1.25,5.04,4.85,5.65,14.33,3.33,0.4,0.24
20.5,75.5,Unknown,Maharashtra,0.04,0.15,0.71,0.01,1.35,5.56,6.21,6.17,12.97,3.58,0.86,0.25
20.5,75.75,Unknown,Maharashtra,0.0,0.09,0.82,0.02,1.37,5.12,5.88,6.26,13.27,3.53,0.82,0.28
20.5,76.0,Unknown,Maharashtra,0.0,0.14,1.08,0.02,1.83,4.43,4.41,4.9,13.81,3.49,0.69,0.43
20.5,76.25,Unknown,Maharashtra,0.0,0.1,0.75,0.04,1.03,5.82,4.72,3.91,10.55,2.93,0.49,0.35
20.5,76.5,Khamgaon,Maharashtra,0.01,0.02,0.36,0.04,0.32,3.59,5.59,4.3,7.89,2.78,0.01,0.47
20.5,76.75,Patur,Maharashtra,0.03,0.0,0.26,0.0,0.03,2.14,7.93,5.94,6.69,2.68,0.0,0.2
20.5,77.0,Patur,Maharashtra,0.02,0.0,0.36,0.05,0.23,3.58,9.44,5.16,8.3,2.86,0.01,0.16
20.5,77.25,Barshitakli,Maharashtra,0.0,0.02,0.56,0.14,0.14,6.46,9.56,4.8,10.38,3.59,0.03,0.24
20.5,77.5,Karanja,Maharashtra,0.02,0.34,0.75,0.25,0.6,9.02,7.53,5.34,9.3,3.13,0.08,0.28
20.5,77.75,Ner,Maharashtra,0.02,0.55,1.05,0.33,0.6,9.21,6.66,4.93,8.89,2.01,0.01,0.29
20.5,78.0,Yavatmal,Maharashtra,0.0,0.25,0.64,0.11,0.17,10.21,5.44,5.29,10.2,1.76,0.1,0.44
20.5,78.25,Babulgaon,Maharashtra,0.0,0.19,0.58,0.4,0.69,8.05,7.03,5.89,9.15,1.15,0.02,0.36
20.5,78.5,Kalamb,Maharashtra,0.0,0.15,0.65,0.42,0.81,7.77,8.49,5.73,9.04,0.88,0.06,0.4
20.5,78.75,Hinganghat,Maharashtra,0.0,0.23,0.51,0.6,0.71,7.43,10.55,5.1,9.09,0.9,0.08,0.43
20.5,79.0,Samudrapur,Maharashtra,0.0,0.28,0.31,0.27,0.33,8.54,12.35,4.68,7.46,1.17,0.17,0.73
20.5,79.25,Chimur Taluka,Maharashtra,0.0,0.25,0.26,0.06,0.2,9.23,13.15,4.47,6.49,1.18,0.24,0.96
20.5,79.5,Chimur Taluka,Maharashtra,0.0,0.19,0.36,0.21,0.56,7.91,14.36,2.76,7.74,1.05,0.2,1.38
20.5,79.75,Nagbhir Taluka,Maharashtra,0.0,0.14,0.06,0.62,1.89,6.79,11.07,5.43,5.58,0.48,0.07,1.49
20.5,80.0,Armori Taluka,Maharashtra,0.0,0.24,0.11,0.11,1.21,7.97,12.95,5.27,9.95,0.39,0.55,1.65
20.5,80.25,Kurkheda Taluka,Maharashtra,0.0,0.22,0.1,0.19,1.45,8.22,11.8,5.04,10.47,0.37,0.47,1.35
20.5,80.5,Korchi Taluka,Maharashtra,0.0,0.26,0.08,0.13,1.19,7.9,9.54,5.3,13.17,0.75,0.12,1.35
20.5,80.75,Mohla Tahsil,Chhattisgarh,0.0,0.07,0.05,0.29,1.95,7.69,8.23,6.55,14.01,1.02,0.24,1.33
20.5,81.0,Dondi Tahsil,Chhattisgarh,0.0,0.11,0.07,0.29,3.22,7.76,7.19,5.07,14.2,0.94,0.4,1.85
20.5,81.25,Dondi Tahsil,Chhattisgarh,0.0,0.24,0.05,0.61,2.64,6.82,5.26,5.6,11.49,0.43,1.01,1.14
20.5,81.5,Charama Tahsil,Chhattisgarh,0.0,0.28,0.06,0.57,2.36,7.6,5.09,5.41,11.76,0.53,1.04,0.94
20.5,81.75,Nagri Tahsil,Chhattisgarh,0.0,0.3,0.03,0.11,2.47,9.69,6.62,4.46,16.53,0.79,0.36,0.74
20.5,82.0,Nagri Tahsil,Chhattisgarh,0.0,0.26,0.0,0.0,2.11,9.12,7.26,4.19,16.93,0.73,0.28,0.52
20.5,82.25,Bindranavagarh(Gariyaband) Tahsil,Chhattisgarh,0.0,0.05,0.0,0.09,1.58,5.75,10.21,4.04,12.2,0.63,0.35,0.52
20.5,82.5,Komna,Odisha,0.0,0.04,0.0,0.04,1.27,5.5,12.73,4.66,11.71,0.42,0.0,0.07
20.5,82.75,Turekela,Odisha,0.0,0.04,0.0,0.38,2.59,4.41,8.85,5.2,16.27,2.12,0.66,0.98
20.5,83.0,Belpara,Odisha,0.03,0.04,0.08,0.34,2.79,4.96,7.8,4.78,14.45,1.23,1.12,1.13
20.5,83.25,Saintala,Odisha,0.08,0.1,0.27,0.07,3.27,7.17,5.79,5.48,10.41,1.06,0.87,1.54
20.5,83.5,Tushura,Odisha,0.01,0.02,0.05,0.32,2.1,5.15,14.34,5.19,12.79,1.4,0.71,1.3
20.5,83.75,Kantamal,Odisha,0.0,0.14,0.0,0.87,3.97,4.21,12.78,3.7,14.83,1.63,1.99,1.31
20.5,84.0,Gochhapada,Odisha,0.0,0.22,0.0,1.32,3.48,3.28,9.53,2.67,14.86,2.12,3.35,1.53
20.5,84.25,Khajuripada,Odisha,0.0,0.02,0.0,0.67,2.9,4.14,6.48,1.81,14.88,0.35,0.96,1.73
20.5,84.5,Puruna Katak,Odisha,0.0,0.0,0.19,0.65,3.38,3.96,8.64,4.96,18.68,1.76,2.27,1.84
20.5,84.75,Gania,Odisha,0.0,0.0,0.07,0.2,2.58,6.07,11.96,5.88,16.87,1.44,3.0,1.91
20.5,85.0,Narasinghpur,Odisha,0.0,0.0,0.36,0.52,3.79,8.6,11.83,6.29,17.16,3.16,2.44,2.19
20.5,85.25,Kanpur,Odisha,0.0,0.0,0.58,0.89,4.78,6.54,6.74,6.65,17.64,3.3,1.19,1.97
20.5,85.5,Tigiria,Odisha,0.0,0.0,0.32,0.49,5.21,9.03,7.02,8.26,14.42,2.87,0.88,1.42
20.5,85.75,Choudwar,Odisha,0.0,0.0,0.15,1.14,7.4,5.68,7.21,9.03,20.75,2.93,1.41,2.07
20.5,86.0,Jagatpur,Odisha,0.0,0.0,0.29,1.37,8.26,7.41,6.19,7.93,19.41,2.27,2.96,2.52
20.5,86.25,Nischintakoili,Odisha,0.0,0.03,0.0,0.94,12.26,9.17,8.16,6.34,18.26,4.84,2.31,4.02
20.5,86.5,Kendrapara Sadar,Odisha,0.0,0.04,0.0,1.5,12.41,8.66,9.25,7.52,17.46,6.06,2.36,5.57
20.5,86.75,Mahakalapada,Odisha,0.0,0.03,0.0,1.37,13.33,8.2,8.27,6.91,15.87,5.5,2.35,4.96
20.75,70.75,Kodinar Taluka,Gujarat,0.0,0.0,0.0,0.0,2.91,1.39,5.19,2.44,12.53,0.5,0.0,1.18
20.75,71.0,Una Taluka,Gujarat,0.0,0.0,0.0,0.0,9.16,0.95,4.22,1.68,13.84,0.66,0.0,1.72
20.75,72.75,Valsad,Gujarat,0.01,0.0,0.0,0.0,4.64,11.97,16.57,10.41,26.95,1.72,1.34,2.6
20.75,73.0,Gandevi Taluka,Gujarat,0.04,0.0,0.0,0.0,3.34,11.43,16.27,8.75,26.6,1.4,0.72,2.14
20.75,73.25,Vansda Taluka,Gujarat,0.97,0.0,0.0,0.0,0.77,8.47,13.84,10.39,18.8,0.32,2.37,1.97
20.75,73.5,Vaghai Taluka,Gujarat,0.73,0.0,0.0,0.0,0.64,4.03,19.17,11.84,21.28,3.06,1.75,1.66
20.75,73.75,Ahava Taluka,Gujarat,0.9,0.23,0.0,0.0,0.26,1.22,8.99,6.13,10.01,2.62,0.96,1.1
20.75,74.0,Baglan Taluka,Maharashtra,1.08,0.41,0.07,0.23,0.38,0.46,3.92,3.15,4.52,1.59,0.2,1.03
20.75,74.25,Baglan Taluka,Maharashtra,1.01,0.43,0.23,0.31,0.51,2.58,2.85,3.27,7.07,1.45,0.06,1.25
20.75,74.5,Malegaon Taluka,Maharashtra,0.57,0.28,0.33,0.26,0.56,4.95,3.43,6.04,11.13,0.72,0.06,2.09
20.75,74.75,Dhule Taluka,Maharashtra,0.78,0.26,0.52,0.09,0.73,6.73,6.12,7.33,13.73,1.55,0.21,1.99
20.75,75.0,Parola,Maharashtra,0.56,0.1,0.49,0.06,0.93,7.13,6.66,6.42,12.05,3.55,0.44,0.29
20.75,75.25,Bhadgaon,Maharashtra,0.3,0.18,0.48,0.0,1.19,4.85,3.81,4.21,12.55,2.91,0.56,0.19
20.75,75.5,Pachora,Maharashtra,0.07,0.11,0.59,0.0,1.37,4.8,4.62,4.37,15.06,3.33,0.55,0.13
20.75,75.75,Jamner,Maharashtra,0.01,0.07,0.77,0.0,1.45,4.99,4.63,4.62,15.03,3.36,0.24,0.01
20.75,76.0,Motala,Maharashtra,0.0,0.04,0.53,0.0,0.89,3.59,3.45,3.81,10.29,2.84,0.11,0.05
20.75,76.25,Nandura,Maharashtra,0.0,0.01,0.37,0.02,0.39,3.3,3.94,4.04,8.22,2.66,0.01,0.11
20.75,76.5,Khamgaon,Maharashtra,0.0,0.02,0.23,0.05,0.32,2.21,4.06,3.25,7.94,2.48,0.01,0.74
20.75,76.75,Shegaon,Maharashtra,0.17,0.0,0.11,0.01,0.43,1.96,9.08,4.12,7.99,2.17,0.06,0.22
20.75,77.0,Akola,Maharashtra,0.03,0.02,0.08,0.02,0.48,2.59,9.89,4.04,8.43,1.9,0.01,0.05
20.75,77.25,Akola,Maharashtra,0.0,0.0,0.05,0.01,0.04,2.86,9.16,3.83,9.51,1.86,0.0,0.17
20.75,77.5,Unknown,Maharashtra,0.0,0.07,0.48,0.28,0.63,6.44,6.68,4.18,11.21,2.92,0.04,0.24
20.75,77.75,Nandgaon-Khandeshwar,Maharashtra,0.0,0.13,0.52,0.32,0.44,7.71,5.97,4.36,11.26,2.61,0.04,0.35
20.75,78.0,Chandur Railway,Maharashtra,0.0,0.15,0.4,0.2,0.41,7.29,5.15,4.61,9.16,0.95,0.07,0.2
20.75,78.25,Dhamangaon Railway,Maharashtra,0.0,0.16,1.12,0.68,1.34,9.44,6.27,6.06,10.07,0.62,0.07,0.27
20.75,78.5,Wardha,Maharashtra,0.0,0.15,1.29,0.26,0.73,7.04,6.47,5.35,9.52,0.65,0.09,0.18
20.75,78.75,Seloo,Maharashtra,0.0,0.28,0.54,0.77,0.57,6.84,11.45,4.58,8.93,0.72,0.06,0.36
20.75,79.0,Unknown,Maharashtra,0.0,0.26,0.58,0.31,0.72,7.55,9.89,4.28,8.79,0.72,0.16,0.48
20.75,79.25,Bhiwapur Taluka,Maharashtra,0.0,0.22,0.63,0.0,0.91,8.2,9.57,4.87,10.3,0.61,0.17,0.61
20.75,79.5,Bhiwapur Taluka,Maharashtra,0.0,0.17,0.5,0.01,0.55,8.76,11.47,4.71,10.48,0.46,0.1,0.85
20.75,79.75,Lakhandur Taluka,Maharashtra,0.0,0.3,0.4,0.01,0.78,8.65,12.58,3.85,8.12,0.2,0.01,1.18
20.75,80.0,Arjuni Morgaon Taluka,Maharashtra,0.0,0.28,0.16,0.03,1.29,8.39,12.92,5.2,10.43,0.38,0.41,1.67
20.75,80.25,Arjuni Morgaon Taluka,Maharashtra,0.0,0.34,0.14,0.11,1.76,10.19,11.08,4.57,11.11,0.39,0.15,1.57
20.75,80.5,Korchi Taluka,Maharashtra,0.0,0.29,0.05,0.02,0.7,3.69,8.77,5.38,15.44,0.87,0.02,1.24
20.75,80.75,Ambagarh Tahsil,Chhattisgarh,0.0,0.19,0.15,0.19,1.5,10.56,5.61,2.68,15.48,1.42,0.21,2.21
20.75,81.0,Dondi Luhara Tahsil,Chhattisgarh,0.0,0.12,0.08,0.23,5.67,6.12,7.11,3.55,15.08,0.63,0.38,2.73
20.75,81.25,Balod Tahsil,Chhattisgarh,0.0,0.16,0.05,0.61,2.62,7.79,5.88,5.05,12.5,0.24,0.55,1.62
20.75,81.5,Dhamtari Tahsil,Chhattisgarh,0.0,0.18,0.08,0.55,2.7,8.46,6.34,5.03,12.44,0.5,0.61,1.57
20.75,81.75,Dhamtari Tahsil,Chhattisgarh,0.0,0.26,0.05,0.11,2.58,9.88,6.92,4.54,15.55,0.79,0.32,1.11
20.75,82.0,Chhura Tahsil,Chhattisgarh,0.0,0.21,0.0,0.02,2.14,8.92,7.37,4.06,16.08,0.59,0.34,1.08
20.75,82.25,Chhura Tahsil,Chhattisgarh,0.0,0.0,0.0,0.03,1.75,6.89,8.93,2.91,14.1,0.37,0.87,1.51
20.75,82.5,Nuapada,Odisha,0.0,0.06,0.0,0.01,1.99,5.77,9.31,3.83,12.39,0.37,0.25,1.28
20.75,82.75,Khaprakhol,Odisha,0.0,0.13,0.0,0.03,2.15,5.0,9.4,4.9,11.79,1.6,0.14,1.16
20.75,83.0,Patnagarh,Odisha,0.0,0.2,0.01,0.09,2.26,4.89,9.59,6.04,14.04,2.49,0.26,1.13
