Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
24.5,74.25,Dungla Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.01,1.17,19.75,15.61,1.64,0.36,0.0,0.0
24.5,74.5,Bari Sadri Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.05,1.67,11.99,25.38,3.44,0.78,0.0,0.0
24.5,74.75,Neemuch Tehsil,Madhya Pradesh,0.04,0.0,0.0,0.0,0.01,1.49,7.61,24.64,4.19,0.97,0.0,0.0
24.5,75.0,Neemuch Tehsil,Madhya Pradesh,0.13,0.0,0.0,0.0,0.0,3.65,7.83,17.75,3.0,0.63,0.0,0.0
24.5,75.25,Manasa Tehsil,Madhya Pradesh,0.1,0.0,0.0,0.0,0.2,3.93,8.91,17.04,2.28,0.5,0.0,0.0
24.5,75.5,Rampura Tehsil,Madhya Pradesh,0.05,0.0,0.0,0.0,0.51,3.76,11.21,15.79,1.02,0.29,0.0,0.0
24.5,75.75,Bhanpura Tahsil,Madhya Pradesh,0.03,0.0,0.0,0.0,0.48,3.48,12.68,16.05,1.7,0.48,0.0,0.0
24.5,76.0,Pachpahar Tehsil,Rajasthan,0.01,0.0,0.0,0.0,0.61,4.65,12.49,13.7,3.48,0.14,0.0,0.0
24.5,76.25,Asnawar Tehsil,Rajasthan,0.05,0.0,0.0,0.0,0.02,3.34,10.01,20.74,2.6,0.11,0.0,0.0
24.5,76.5,Khanpur Tehsil,Rajasthan,0.1,0.0,0.01,0.0,0.15,1.72,11.33,22.09,1.93,1.27,0.0,0.0
24.5,76.75,Chhipabarod Tehsil,Rajasthan,0.24,0.0,0.03,0.0,0.1,1.72,15.43,23.8,1.62,1.37,0.0,0.0
24.5,77.0,Chhabra Tehsil,Rajasthan,0.33,0.0,0.02,0.0,0.04,2.03,15.42,23.96,1.5,1.18,0.0,0.0
24.5,77.25,Raghogarh Tahsil,Madhya Pradesh,0.47,0.0,0.13,0.0,0.08,4.34,17.77,19.3,1.25,1.15,0.0,0.0
24.5,77.5,Ashoknagar Tahsil,Madhya Pradesh,0.37,0.0,0.21,0.0,0.1,3.57,18.27,12.51,1.37,1.86,0.0,0.0
24.5,77.75,Ashoknagar Tahsil,Madhya Pradesh,0.36,0.0,0.29,0.0,0.12,2.77,17.42,10.72,1.63,1.77,0.0,0.0
24.5,78.0,Piprai Tahsil,Madhya Pradesh,0.43,0.01,0.29,0.0,0.18,2.25,17.22,9.53,1.05,1.53,0.0,0.0
24.5,78.25,Lalitpur Tehsil,Uttar Pradesh,0.45,0.03,0.42,0.0,0.06,3.13,14.36,9.78,1.18,0.7,0.0,0.0
24.5,78.5,Lalitpur Tehsil,Uttar Pradesh,0.53,0.0,0.88,0.0,0.0,2.51,14.52,12.44,0.86,0.68,0.0,0.0
24.5,78.75,Mahroni Tehsil,Uttar Pradesh,0.64,0.01,0.78,0.0,0.1,3.48,16.7,13.75,1.78,0.48,0.0,0.0
24.5,79.0,Badgaon Dhasan Tahsil,Madhya Pradesh,0.88,0.01,0.66,0.0,0.28,4.66,23.04,17.38,3.19,0.41,0.0,0.0
24.5,79.25,Bada Malhera Tahsil,Madhya Pradesh,0.9,0.02,0.5,0.0,0.37,4.48,25.57,18.54,3.51,0.45,0.0,0.0
24.5,79.5,Bijawar Tahsil,Madhya Pradesh,0.8,0.02,0.43,0.0,0.22,3.48,24.27,19.87,3.62,0.48,0.0,0.0
24.5,79.75,Bijawar Tahsil,Madhya Pradesh,0.46,0.03,0.49,0.0,0.25,2.84,22.09,23.85,3.8,0.84,0.0,0.0
24.5,80.0,Amanganj Tahsil,Madhya Pradesh,0.71,0.01,0.59,0.0,0.14,2.34,23.73,23.7,2.39,0.61,0.0,0.0
24.5,80.25,Gunnor Tahsil,Madhya Pradesh,1.1,0.0,0.55,0.0,0.15,1.54,24.79,23.3,1.28,0.4,0.0,0.0
24.5,80.5,Nagod Tahsil,Madhya Pradesh,1.21,0.0,0.43,0.0,0.27,1.26,24.7,23.96,1.46,0.56,0.0,0.0
24.5,80.75,Unchahara Tahsil,Madhya Pradesh,1.3,0.01,0.23,0.0,0.39,0.99,21.68,23.43,2.08,0.81,0.0,0.0
24.5,81.0,Rampur Baghelan Tahsil,Madhya Pradesh,1.1,0.0,0.06,0.0,0.11,1.09,13.62,18.22,3.29,0.86,0.0,0.0
24.5,81.25,Huzur Tahsil,Madhya Pradesh,1.03,0.0,0.0,0.0,0.0,1.13,9.85,15.82,3.76,0.85,0.0,0.0
24.5,81.5,Gurh Tahsil,Madhya Pradesh,0.96,0.0,0.05,0.0,0.0,1.2,10.01,15.59,3.98,0.8,0.0,0.0
24.5,81.75,Mauganj Tahsil,Madhya Pradesh,0.67,0.0,0.14,0.0,0.02,1.33,11.84,15.34,4.92,0.59,0.0,0.0
24.5,82.0,Sihawal Tahsil,Madhya Pradesh,0.51,0.0,0.36,0.0,0.04,1.29,12.14,14.69,4.9,0.93,0.0,0.0
24.5,82.25,Bahari Tahsil,Madhya Pradesh,0.62,0.0,0.57,0.0,0.14,2.17,13.9,15.4,5.38,1.36,0.0,0.0
24.5,82.5,Chitrangi Tahsil,Madhya Pradesh,0.7,0.0,0.82,0.0,0.31,2.36,15.64,16.86,6.63,1.7,0.0,0.0
24.5,82.75,Robertsganj,Uttar Pradesh,0.65,0.0,1.04,0.0,0.49,2.84,15.97,17.52,7.9,1.07,0.0,0.0
24.5,83.0,Robertsganj,Uttar Pradesh,0.66,0.0,1.11,0.0,0.58,2.59,15.81,17.43,8.68,0.7,0.0,0.0
24.5,83.25,Robertsganj,Uttar Pradesh,1.15,0.0,1.92,0.0,1.61,2.24,12.9,16.17,7.33,1.33,0.0,0.0
24.5,83.5,Ketar,Jharkhand,1.15,0.05,1.38,0.0,0.81,1.8,10.25,13.02,7.96,2.2,0.0,0.0
24.5,83.75,Unknown,Jharkhand,1.07,0.05,0.09,0.0,0.08,0.64,9.55,7.56,7.42,1.71,0.0,0.0
24.5,84.0,Hussainabad,Jharkhand,0.51,0.02,0.39,0.0,0.01,2.75,9.56,10.12,9.35,3.87,0.0,0.0
24.5,84.25,Hariharganj,Jharkhand,0.48,0.0,0.36,0.0,0.22,3.58,8.42,11.53,10.44,5.18,0.0,0.0
24.5,84.5,Dumaria,Bihar,0.34,0.0,0.41,0.0,0.81,1.07,7.89,14.65,12.78,4.84,0.0,0.0
24.5,84.75,Banke Bazar,Bihar,0.7,0.02,0.46,0.0,0.74,2.1,11.96,12.14,13.74,4.35,0.0,0.0
24.5,85.0,Barachati,Bihar,0.5,0.01,0.47,0.0,1.41,4.19,8.84,11.04,12.05,2.32,0.0,0.0
24.5,85.25,Fatehpur,Bihar,0.39,0.0,0.09,0.0,1.68,3.13,8.35,9.28,10.48,1.28,0.0,0.0
24.5,85.5,Koderma,Jharkhand,0.04,0.0,0.06,0.0,1.5,2.2,6.54,7.48,6.98,0.98,0.0,0.0
24.5,85.75,Domchanch,Jharkhand,0.08,0.0,0.1,0.0,2.65,4.0,10.16,10.15,10.49,1.73,0.0,0.0
24.5,86.0,Deori,Jharkhand,0.48,0.01,0.05,0.0,1.55,3.35,7.67,8.83,14.78,2.22,0.0,0.0
24.5,86.25,Deori,Jharkhand,0.4,0.17,0.1,0.11,0.94,5.72,9.85,11.14,9.2,0.7,0.0,0.0
24.5,86.5,Chakai,Bihar,0.51,0.13,0.05,0.06,1.1,5.76,10.9,11.2,8.59,0.75,0.0,0.0
24.5,86.75,Mohanpur,Jharkhand,0.55,0.12,0.26,0.0,2.93,9.03,8.75,12.21,9.6,2.64,0.0,0.0
24.5,87.0,Saraiyahat,Jharkhand,0.45,0.14,0.1,0.29,2.61,7.86,8.6,11.04,9.01,2.53,0.0,0.0
24.5,87.25,Ramgarh,Jharkhand,0.19,0.03,0.02,0.83,2.35,3.5,10.06,7.74,8.96,2.76,0.0,0.0
24.5,87.5,Gopikandar,Jharkhand,0.5,0.0,0.03,0.05,0.65,2.92,4.44,11.75,11.26,2.23,0.0,0.0
24.5,87.75,Maheshpur,Jharkhand,0.5,0.1,0.34,0.26,1.6,4.29,14.26,7.13,6.33,2.67,0.0,0.0
24.5,88.0,Suti - I,West Bengal,0.99,0.17,0.26,0.52,1.59,4.24,12.63,4.91,9.76,2.02,0.0,0.0
24.5,88.25,Nawabganj Upazila,Rajshahi Division,0.97,0.19,0.19,0.73,1.92,4.36,12.19,4.65,9.86,1.75,0.0,0.0
24.5,88.5,Godagari Upazila,Rajshahi Division,0.83,0.22,0.2,0.78,1.92,3.93,9.42,3.4,7.93,1.26,0.0,0.0
24.5,91.75,Moulvibazar Sadar Upazila,Sylhet Division,0.13,3.53,4.72,13.14,20.54,9.33,8.88,14.97,11.06,3.52,4.51,0.24
24.5,92.0,Kulaura Upazila,Sylhet Division,0.24,2.5,2.97,18.58,18.53,8.59,8.96,10.49,11.92,3.46,3.16,0.34
24.5,92.25,Patharkandi,Assam,0.28,2.35,1.85,25.55,22.79,12.66,12.67,7.81,16.4,4.62,3.08,0.26
24.5,92.5,Ramkrishna Nagar,Assam,0.16,2.55,2.29,15.99,16.62,13.23,15.38,11.55,22.27,7.85,2.08,0.19
24.5,92.75,Katlichara,Assam,0.09,2.4,2.55,18.08,16.86,15.84,14.95,9.56,24.05,7.21,2.06,0.17
24.5,93.0,Sonai,Assam,0.09,2.14,2.33,18.26,14.31,12.79,13.13,7.62,20.83,6.29,2.0,0.25
24.5,93.25,Thanlon subdivision,Manipur,0.17,1.27,1.39,10.67,11.48,7.42,11.57,3.94,10.4,4.68,1.97,0.11
24.5,93.5,Henglep subdivision,Manipur,0.2,1.0,1.09,8.43,10.4,5.5,10.97,2.73,7.01,4.14,1.95,0.08
24.5,93.75,Bishnupur block,Manipur,0.21,0.94,1.04,7.97,10.26,5.34,10.95,2.62,6.58,4.06,1.96,0.07
24.5,94.0,Kakching subdivision,Manipur,0.22,0.9,1.0,7.66,10.01,5.0,10.81,2.46,6.07,3.97,1.96,0.07
24.5,94.25,Machi subdivision,Manipur,0.22,0.9,0.99,7.67,10.0,4.94,9.87,2.43,6.0,3.96,1.96,0.07
24.75,71.0,Tharparkar District,Sindh,0.0,0.0,0.08,0.0,0.0,0.04,1.05,4.73,0.12,0.66,0.0,0.0
24.75,71.25,Sedwa Tehsil,Rajasthan,0.0,0.0,0.07,0.0,0.0,0.04,1.03,4.54,0.14,0.78,0.0,0.0
24.75,71.5,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3.7,0.15,1.22,0.0,0.0
24.75,71.75,Sanchore Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,1.14,3.1,0.2,1.76,0.0,0.0
24.75,72.0,Sanchore Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.11,2.33,8.77,1.96,2.5,0.0,0.0
24.75,72.25,Raniwara Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.03,3.76,9.95,1.72,1.73,0.0,0.0
24.75,72.5,Reodar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.03,6.87,11.14,2.12,1.3,0.0,0.0
24.75,72.75,Sirohi Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.36,9.78,16.55,1.33,1.55,0.0,0.0
24.75,73.0,Pindwara Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.16,7.96,17.6,0.96,3.7,0.0,0.0
24.75,73.25,Kotra Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,2.72,10.7,14.39,0.55,3.28,0.0,0.0
24.75,73.5,Gogunda Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,3.79,11.83,12.62,0.37,2.97,0.0,0.0
24.75,73.75,Nathdwara Tehsil,Rajasthan,0.0,0.0,0.16,0.0,0.0,2.27,12.3,14.26,1.96,2.46,0.0,0.0
24.75,74.0,Mavli Tehsil,Rajasthan,0.0,0.0,0.25,0.0,0.02,1.92,15.54,15.55,2.14,1.55,0.0,0.0
24.75,74.25,Kapasan Tehsil,Rajasthan,0.0,0.0,0.05,0.0,0.05,1.53,13.77,21.7,1.71,0.81,0.0,0.0
24.75,74.5,Bhadesar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.2,1.62,10.28,30.32,3.05,1.76,0.0,0.0
24.75,74.75,Chittaurgarh Tehsil,Rajasthan,0.03,0.0,0.0,0.0,0.05,1.5,7.95,26.57,4.05,1.09,0.0,0.0
24.75,75.0,Nimbahera Tehsil,Rajasthan,0.03,0.0,0.06,0.0,0.06,2.43,9.12,28.73,1.62,1.7,0.0,0.0
24.75,75.25,Rawatbhata Tehsil,Rajasthan,0.1,0.0,0.02,0.0,0.04,2.88,8.15,21.51,3.42,0.93,0.0,0.0
24.75,75.5,Rawatbhata Tehsil,Rajasthan,0.11,0.0,0.0,0.0,0.17,2.82,9.01,17.9,3.14,0.56,0.0,0.0
24.75,75.75,Bhanpura Tahsil,Madhya Pradesh,0.04,0.0,0.0,0.0,0.51,2.81,8.43,17.19,2.84,0.94,0.0,0.0
24.75,76.0,Ramganj Mandi Tehsil,Rajasthan,0.02,0.0,0.01,0.0,0.27,3.31,9.0,13.97,3.17,0.59,0.0,0.0
24.75,76.25,Khanpur Tehsil,Rajasthan,0.44,0.0,0.06,0.0,0.0,2.57,7.38,13.53,3.17,0.29,0.0,0.0
24.75,76.5,Atru Tehsil,Rajasthan,0.15,0.0,0.07,0.0,0.16,2.66,12.09,21.39,0.97,0.74,0.0,0.0
24.75,76.75,Atru Tehsil,Rajasthan,0.26,0.0,0.06,0.0,0.06,1.52,16.1,24.06,1.84,1.12,0.0,0.0
24.75,77.0,Bamori Tahsil,Madhya Pradesh,0.25,0.0,0.04,0.0,0.15,2.85,19.2,20.46,1.22,1.69,0.0,0.0
24.75,77.25,Guna Tahsil,Madhya Pradesh,0.15,0.0,0.13,0.0,0.03,3.4,19.1,14.3,1.9,1.3,0.0,0.0
24.75,77.5,Guna Tahsil,Madhya Pradesh,0.15,0.0,0.21,0.0,0.02,3.58,16.92,11.33,2.29,1.39,0.0,0.0
24.75,77.75,Isagarh Tahsil,Madhya Pradesh,0.08,0.0,0.22,0.0,0.01,4.15,16.47,11.49,2.99,1.5,0.0,0.0
24.75,78.0,Chanderi Tahsil,Madhya Pradesh,0.8,0.01,0.42,0.0,0.01,3.59,16.73,9.4,1.84,3.0,0.0,0.0
24.75,78.25,Lalitpur Tehsil,Uttar Pradesh,0.39,0.06,0.17,0.0,0.06,3.8,13.31,8.34,1.39,0.39,0.0,0.0
24.75,78.5,Lalitpur Tehsil,Uttar Pradesh,0.52,0.01,0.73,0.0,0.02,2.72,14.24,11.51,1.0,0.75,0.0,0.0
24.75,78.75,Mahroni Tehsil,Uttar Pradesh,0.44,0.02,0.66,0.0,0.2,2.54,13.43,11.61,0.91,0.49,0.0,0.0
24.75,79.0,Baldeogarh Tahsil,Madhya Pradesh,0.4,0.04,0.58,0.0,0.88,2.8,14.41,14.57,1.18,0.3,0.0,0.0
24.75,79.25,Baldeogarh Tahsil,Madhya Pradesh,0.53,0.06,0.57,0.0,1.05,4.02,18.0,20.12,2.74,0.09,0.0,0.0
24.75,79.5,Bijawar Tahsil,Madhya Pradesh,0.44,0.06,0.53,0.0,0.7,3.11,16.82,22.91,3.4,0.15,0.0,0.0
24.75,79.75,Rajnagar Tahsil,Madhya Pradesh,0.48,0.03,0.48,0.0,0.28,2.91,17.8,24.78,4.2,0.28,0.0,0.0
24.75,80.0,Rajnagar Tahsil,Madhya Pradesh,0.37,0.02,0.54,0.0,0.25,2.92,24.47,25.04,3.61,1.32,0.0,0.0
24.75,80.25,Panna Tahsil,Madhya Pradesh,0.77,0.02,0.57,0.0,0.13,2.03,25.03,22.73,1.53,0.67,0.0,0.0
24.75,80.5,Nagod Tahsil,Madhya Pradesh,0.99,0.01,0.49,0.0,0.19,1.51,24.52,22.94,1.55,0.56,0.0,0.0
24.75,80.75,Kothi Tahsil,Madhya Pradesh,0.92,0.07,0.29,0.0,0.18,1.15,19.67,19.48,1.47,0.44,0.0,0.0
24.75,81.0,Kotar Tahsil,Madhya Pradesh,0.93,0.04,0.09,0.0,0.07,1.15,13.98,17.07,2.8,0.7,0.0,0.0
24.75,81.25,Semaria Tahsil,Madhya Pradesh,0.92,0.0,0.1,0.0,0.03,1.18,9.91,15.49,3.94,0.85,0.0,0.0
24.75,81.5,Mangawan Tahsil,Madhya Pradesh,0.76,0.01,0.22,0.0,0.06,1.25,10.31,15.02,4.17,0.71,0.0,0.0
24.75,81.75,Naigarhi Tahsil,Madhya Pradesh,0.54,0.0,0.17,0.0,0.03,1.45,13.04,15.42,5.27,0.51,0.0,0.0
24.75,82.0,Hanumana Tahsil,Madhya Pradesh,0.52,0.0,0.26,0.0,0.02,1.47,12.63,15.1,5.34,0.51,0.0,0.0
24.75,82.25,Hanumana Tahsil,Madhya Pradesh,0.6,0.01,0.61,0.0,0.07,2.12,14.32,15.24,5.48,1.71,0.0,0.0
24.75,82.5,Lalganj,Uttar Pradesh,0.73,0.0,0.57,0.0,0.1,1.88,15.32,16.21,5.07,2.46,0.0,0.0
24.75,82.75,Ghorawal,Uttar Pradesh,0.61,0.0,1.12,0.0,0.51,3.48,15.98,17.04,8.27,0.72,0.0,0.0
24.75,83.0,Robertsganj,Uttar Pradesh,0.6,0.0,1.09,0.0,0.55,3.05,15.61,17.38,8.4,0.79,0.0,0.0
24.75,83.25,Chakia,Uttar Pradesh,0.75,0.0,1.01,0.0,0.3,1.63,12.39,13.59,6.1,1.4,0.0,0.0
24.75,83.5,Adhaura,Bihar,0.8,0.01,0.89,0.0,0.11,1.22,9.52,10.78,5.88,1.75,0.0,0.0
24.75,83.75,Adhaura,Bihar,0.7,0.07,0.71,0.0,0.35,1.56,12.26,9.06,8.22,2.38,0.0,0.0
24.75,84.0,Rohtas,Bihar,0.56,0.06,0.42,0.0,0.57,3.98,13.48,8.87,11.83,4.01,0.0,0.0
24.75,84.25,Nabinagar,Bihar,0.52,0.0,0.49,0.0,0.16,3.47,10.38,9.5,14.94,4.64,0.0,0.0
24.75,84.5,Madanpur,Bihar,0.63,0.0,0.48,0.0,0.22,3.25,12.03,8.77,17.14,4.19,0.0,0.0
24.75,84.75,Guraru,Bihar,1.08,0.03,0.42,0.0,0.28,2.99,16.22,8.64,14.72,3.94,0.0,0.0
24.75,85.0,Gaya Town C.D.Block,Bihar,0.57,0.01,0.29,0.0,0.51,3.25,9.78,9.4,10.91,2.16,0.0,0.0
24.75,85.25,Wazirganj,Bihar,0.75,0.0,0.26,0.0,0.44,3.85,9.83,9.53,11.62,2.33,0.0,0.0
24.75,85.5,Akbarpur,Bihar,0.99,0.0,0.13,0.0,1.06,3.78,9.62,8.39,10.6,1.87,0.0,0.0
24.75,85.75,Satgawan,Jharkhand,0.41,0.0,0.04,0.0,1.62,2.77,10.12,6.42,11.16,1.74,0.0,0.0
24.75,86.0,Tisri,Jharkhand,0.55,0.0,0.0,0.0,1.29,3.22,6.93,10.89,14.26,2.94,0.0,0.0
24.75,86.25,Sono,Bihar,0.77,0.0,0.0,0.0,0.77,5.82,9.89,8.98,14.98,2.46,0.0,0.0
24.75,86.5,Jhajha,Bihar,0.77,0.0,0.0,0.0,1.37,9.21,10.77,6.45,13.49,2.67,0.0,0.0
24.75,86.75,Katoria,Bihar,0.37,0.07,0.01,0.07,2.14,5.78,7.56,6.29,9.46,1.57,0.0,0.0
24.75,87.0,Bausi,Bihar,0.4,0.12,0.02,0.14,1.62,4.66,8.07,6.85,8.61,0.77,0.0,0.0
24.75,87.25,Godda,Jharkhand,0.4,0.0,0.08,0.6,1.76,3.53,7.4,6.01,6.34,1.84,0.0,0.0
24.75,87.5,Litipara,Jharkhand,0.45,0.0,0.15,0.47,1.88,4.01,6.16,5.77,6.13,1.72,0.0,0.0
24.75,87.75,Hiranpur,Jharkhand,0.5,0.0,0.13,0.56,2.44,4.21,10.91,6.12,11.04,1.94,0.0,0.0
24.75,88.0,Kaliachak - III,West Bengal,0.47,0.0,0.13,0.55,2.51,4.62,11.47,5.14,10.62,2.05,0.0,0.0
24.75,92.25,Barlekha Upazila,Sylhet Division,0.14,1.72,2.48,32.38,29.12,17.63,19.1,8.29,21.94,7.1,4.05,0.22
24.75,92.5,Nilambazar,Assam,0.09,2.29,2.47,21.13,14.23,8.03,15.74,7.14,19.29,5.69,1.82,0.45
24.75,92.75,Silchar,Assam,0.04,2.18,2.58,19.95,16.47,15.37,14.23,7.89,23.3,6.83,1.74,0.2
24.75,93.0,Lakhipur,Assam,0.09,2.15,2.34,18.18,14.49,12.94,13.23,7.7,20.99,6.33,2.0,0.25
24.75,93.25,Tamenglong West,Manipur,0.19,1.09,1.19,9.29,10.71,6.06,11.02,3.09,8.1,4.3,1.95,0.09
24.75,93.5,Nungba subdivision,Manipur,0.21,0.91,0.99,7.74,10.03,4.87,10.71,2.36,5.94,3.96,1.95,0.07
24.75,93.75,Bungte Chiru Subdivision,Manipur,0.23,0.9,1.01,7.69,10.06,5.23,10.54,2.64,6.36,3.98,1.98,0.07
24.75,94.0,Keirao Bitra,Manipur,0.25,0.86,0.98,7.33,9.84,5.3,9.99,2.85,6.37,3.92,2.02,0.07
24.75,94.25,Kasom Khullen,Manipur,0.27,0.84,0.98,7.22,9.81,5.42,9.91,2.89,6.45,3.94,2.01,0.07
24.75,94.5,Kamjong subdivision,Manipur,0.28,0.82,0.99,7.05,9.75,5.62,9.93,3.03,6.61,3.95,2.02,0.07
25.0,70.75,Tharparkar District,Sindh,0.0,0.0,0.11,0.0,0.0,0.27,0.47,5.61,0.05,0.35,0.0,0.0
25.0,71.0,Sedwa Tehsil,Rajasthan,0.0,0.0,0.11,0.0,0.0,0.16,0.57,5.27,0.03,0.4,0.0,0.0
25.0,71.25,Sedwa Tehsil,Rajasthan,0.0,0.0,0.12,0.0,0.0,0.07,0.89,4.52,0.03,0.7,0.0,0.0
25.0,71.5,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.11,0.0,0.0,0.08,0.83,4.55,0.03,0.67,0.0,0.0
25.0,71.75,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.03,0.0,0.0,0.16,0.63,4.52,0.31,1.06,0.0,0.0
25.0,72.0,Bhinmal Tehsil,Rajasthan,0.0,0.0,0.02,0.0,0.0,0.52,0.83,8.66,2.64,2.19,0.0,0.0
25.0,72.25,Bhinmal Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.51,1.18,9.02,4.7,2.81,0.0,0.0
25.0,72.5,Jaswantpura Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.51,5.15,11.57,2.62,1.13,0.0,0.0
25.0,72.75,Sirohi Tehsil,Rajasthan,0.0,0.0,0.03,0.0,0.0,0.51,8.74,16.58,1.37,0.74,0.0,0.0
25.0,73.0,Sheoganj Tehsil,Rajasthan,0.0,0.0,0.11,0.0,0.0,0.59,8.11,20.06,2.75,1.2,0.0,0.0
25.0,73.25,Bali Tehsil,Rajasthan,0.0,0.0,0.16,0.0,0.0,1.29,7.56,23.04,1.59,1.2,0.0,0.0
25.0,73.5,Gogunda Tehsil,Rajasthan,0.0,0.0,0.22,0.0,0.0,3.54,9.76,16.17,0.89,2.45,0.0,0.0
25.0,73.75,Nathdwara Tehsil,Rajasthan,0.0,0.0,0.5,0.0,0.0,4.16,8.58,13.06,2.12,3.04,0.0,0.0
25.0,74.0,Rajsamand Tehsil,Rajasthan,0.0,0.0,0.15,0.0,0.0,1.63,17.41,14.09,1.76,2.06,0.0,0.0
25.0,74.25,Railmagra Tehsil,Rajasthan,0.0,0.0,0.09,0.0,0.28,3.83,13.67,24.01,1.1,0.98,0.0,0.0
25.0,74.5,Gangrar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.06,2.78,11.23,34.68,3.41,2.06,0.0,0.0
25.0,74.75,Chittaurgarh Tehsil,Rajasthan,0.0,0.0,0.04,0.0,0.32,2.23,10.04,32.79,2.05,2.2,0.0,0.0
25.0,75.0,Begun Tehsil,Rajasthan,0.0,0.0,0.1,0.0,0.17,2.29,10.03,31.8,0.74,2.09,0.0,0.0
25.0,75.25,Singoli Tehsil,Madhya Pradesh,0.06,0.0,0.04,0.0,0.12,2.84,8.72,20.12,3.45,0.67,0.0,0.0
25.0,75.5,Rawatbhata Tehsil,Rajasthan,0.09,0.0,0.0,0.0,0.04,2.69,7.59,18.86,4.08,0.61,0.0,0.0
25.0,75.75,Ladpura Tehsil,Rajasthan,0.11,0.0,0.0,0.0,0.05,1.67,4.72,15.47,2.27,0.5,0.0,0.0
25.0,76.0,Ladpura Tehsil,Rajasthan,0.05,0.0,0.0,0.0,0.22,2.65,7.03,12.56,1.18,0.15,0.0,0.0
25.0,76.25,Sangod Tehsil,Rajasthan,0.04,0.0,0.04,0.0,0.06,1.97,8.85,12.33,2.19,0.42,0.0,0.0
25.0,76.5,Baran Tehsil,Rajasthan,0.1,0.0,0.09,0.0,0.08,2.21,11.5,18.64,2.06,0.25,0.0,0.0
25.0,76.75,Kishanganj Tehsil,Rajasthan,0.22,0.0,0.06,0.0,0.12,3.54,18.68,17.56,1.38,1.17,0.0,0.0
25.0,77.0,Bamori Tahsil,Madhya Pradesh,0.34,0.0,0.04,0.0,0.16,4.68,26.9,13.76,0.65,2.24,0.0,0.0
25.0,77.25,Guna Tahsil,Madhya Pradesh,0.19,0.0,0.1,0.0,0.08,4.04,22.61,11.81,1.12,1.6,0.0,0.0
25.0,77.5,Badarwas Tahsil,Madhya Pradesh,0.16,0.0,0.18,0.0,0.01,3.26,17.72,11.42,1.6,1.19,0.0,0.0
25.0,77.75,Rannod Tahsil,Madhya Pradesh,0.17,0.0,0.23,0.0,0.0,3.9,16.59,11.17,2.58,1.61,0.0,0.0
25.0,78.0,Khaniyadhana Tahsil,Madhya Pradesh,0.39,0.02,0.24,0.0,0.02,3.81,15.43,9.52,2.01,1.6,0.0,0.0
25.0,78.25,Khaniyadhana Tahsil,Madhya Pradesh,0.47,0.03,0.22,0.0,0.1,3.51,13.73,8.83,1.46,1.26,0.0,0.0
25.0,78.5,Talbehat,Uttar Pradesh,0.28,0.02,0.37,0.0,0.16,2.38,12.09,10.38,0.97,0.49,0.0,0.0
25.0,78.75,Mohangarh Tahsil,Madhya Pradesh,0.21,0.01,0.42,0.0,0.48,1.43,10.5,11.01,0.73,0.44,0.0,0.0
25.0,79.0,Jatara Tahsil,Madhya Pradesh,0.23,0.04,0.42,0.0,0.94,2.06,11.25,12.15,0.72,0.26,0.0,0.0
25.0,79.25,Palera Tahsil,Madhya Pradesh,0.28,0.1,0.54,0.0,1.72,3.49,15.39,17.8,1.06,0.13,0.0,0.0
25.0,79.5,Nowgong Tahsil,Madhya Pradesh,0.43,0.07,0.51,0.0,0.71,2.97,16.06,21.83,3.15,0.06,0.0,0.0
25.0,79.75,Maharajpur Tahsil,Madhya Pradesh,0.52,0.09,0.58,0.0,0.28,2.75,17.12,22.7,4.06,0.04,0.0,0.0
25.0,80.0,Chandla Tahsil,Madhya Pradesh,0.3,0.01,0.52,0.0,0.28,2.94,25.43,24.95,3.53,1.57,0.0,0.0
25.0,80.25,Ajaigarh Tahsil,Madhya Pradesh,0.36,0.1,0.21,0.0,0.53,1.9,20.35,18.72,1.64,0.82,0.0,0.0
25.0,80.5,Majhgawan Tahsil,Madhya Pradesh,0.46,0.15,0.12,0.0,0.36,1.87,16.93,15.23,0.8,0.35,0.0,0.0
25.0,80.75,Majhgawan Tahsil,Madhya Pradesh,0.43,0.16,0.18,0.0,0.14,1.4,15.45,13.63,0.9,0.1,0.0,0.0
