Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,78,Arni,Maharashtra,0,0,0.08,0,0.03,6.67,5.87,5.04,3.39,1.14,0,0
20,78.25,Ghatanji,Maharashtra,0,0,0.07,0,0.1,6.83,5.56,5.19,5.51,1.25,0.02,0
20,78.5,Kelapur,Maharashtra,0,0,0.03,0,0.25,5.38,5.45,5.22,5.03,1.49,0.01,0
20,78.75,Zari-Jamani,Maharashtra,0,0,0.02,0,1,3.97,7.15,7.77,3.8,1.29,0,0
20,79,Wani,Maharashtra,0,0,0.38,0,1,5.06,9,5.84,4.78,2.4,0,0
20,79.25,Chandrapur Taluka,Maharashtra,0,0,0.85,0,0.98,4.98,9.78,6.63,4.28,1.68,0,0
20,79.5,Chandrapur Taluka,Maharashtra,0,0,0.52,0,0.03,3.78,10.41,6.43,4.98,2.56,0,0
20,79.75,Mul Taluka,Maharashtra,0,0,0.66,0,0.03,4.73,15.49,7.54,5.26,1.88,0,0
20,80,Chamorshi Taluka,Maharashtra,0,0,0.53,0,0.17,4.62,14.86,7.02,5.28,2.36,0,0
20,80.25,Gadchiroli Taluka,Maharashtra,0,0,0.3,0,0.25,5.09,14.17,5.86,5,2.53,0,0
20,80.5,Etapalli Taluka,Maharashtra,0,0,0.1,0,0.54,6.01,11.53,7.75,6.34,2.14,0,0
20.25,73.5,Peth Taluka,Maharashtra,0,0,0,0,0.17,8.78,30.2,11.11,5.12,5.34,0,0.54
20.25,73.75,Dindori Taluka,Maharashtra,0,0,0,0,0.27,12.99,38.72,12.84,6.8,5.02,0,0.3
20.25,74,Chandwad Taluka,Maharashtra,0,0,0,0,0.25,4.54,7.03,3.21,2.56,2.8,0.03,0.4
20.25,74.25,Chandwad Taluka,Maharashtra,0,0,0,0,0.19,4.66,4.21,3.09,3.7,2.61,0.11,0.27
20.25,74.5,Nandgaon Taluka,Maharashtra,0,0,0,0,0.26,5.91,3.65,5.42,6.74,1.72,0.17,0.18
20.25,74.75,Nandgaon Taluka,Maharashtra,0,0,0,0,0.18,5.24,4.05,5.21,5.39,2.94,0.21,0.14
20.25,75,Unknown,Maharashtra,0,0,0,0,0,4.55,4.44,4.57,3.24,4.68,0.19,0.06
20.25,75.25,Unknown,Maharashtra,0,0,0,0,0.01,6.47,4.13,4.22,5.16,3.19,0.14,0
20.25,75.5,Unknown,Maharashtra,0,0,0,0,0.07,6.34,3.3,3.4,6.57,2.24,0.03,0
20.25,75.75,Bhokardan,Maharashtra,0,0,0,0,0.19,6.29,2.42,2.93,5.62,3.24,0.02,0
20.25,76,Jafferabad,Maharashtra,0,0,0.02,0,0.07,6.51,2.92,3.41,6.84,2.83,0.03,0
20.25,76.25,Unknown,Maharashtra,0,0,0.02,0,0,8.1,4.05,3.94,6.43,1.91,0.01,0
20.25,76.5,Mehkar,Maharashtra,0,0,0,0,0,8.32,4.44,3.85,4.85,1.87,0,0
20.25,76.75,Mehkar,Maharashtra,0,0,0,0,0,6.54,5.02,3.37,2.81,3.05,0,0
20.25,77,Malegaon,Maharashtra,0,0,0.08,0,0,6.14,4.69,2.99,2.43,4.14,0,0
20.25,77.25,Mangrulpir,Maharashtra,0,0,0.2,0,0,6.28,3.97,1.59,2.34,4.94,0,0
20.25,77.5,Manora,Maharashtra,0,0,0,0,0.04,7.44,3.63,1.75,3.44,1.78,0,0
20.25,77.75,Darwha,Maharashtra,0,0,0,0,0.09,6.24,4.23,2.96,3.38,1.62,0,0
20.25,78,Yavatmal,Maharashtra,0,0,0.01,0,0.1,5.15,4.6,4.29,3.99,1.24,0,0
20.25,78.25,Yavatmal,Maharashtra,0,0,0,0,0.01,5.47,5.2,4.1,4.2,0.88,0,0
20.25,78.5,Kelapur,Maharashtra,0,0,0.04,0,0.13,4.3,5.2,3.6,3.64,1.12,0,0
20.25,78.75,Unknown,Maharashtra,0,0,0.43,0,0.59,4.69,9.33,3.52,3.14,1.68,0,0
20.25,79,Warora Taluka,Maharashtra,0,0,0.27,0,0.69,4.4,9.25,4.07,4.51,2.3,0,0
20.25,79.25,Bhadravati Taluka,Maharashtra,0,0,0.31,0,0.57,6.61,9.89,6.43,6.39,1.65,0,0
20.25,79.5,Sindewahi Taluka,Maharashtra,0,0,0.02,0,0.06,6.95,13.17,5.44,5.88,1.35,0,0
20.25,79.75,Sindewahi Taluka,Maharashtra,0,0,0.36,0,0.1,3.77,13.74,6.94,5.4,2.39,0,0
20.25,80,Gadchiroli Taluka,Maharashtra,0,0,0.29,0,0.35,4.48,12.82,5.73,5.21,3,0,0
20.25,80.25,Unknown,Maharashtra,0,0,0.37,0,0.34,4.55,13.29,6.17,5.49,2.93,0,0
20.5,73.5,Surgana Taluka,Maharashtra,0,0,0,0,0.08,9.25,39.32,16.31,6.72,4.42,0,1.22
20.5,73.75,Surgana Taluka,Maharashtra,0,0,0,0,0.15,6.84,24.98,8.79,4.17,5.19,0.01,0.81
20.5,74,Kalwan Taluka,Maharashtra,0,0,0,0,0.22,3.09,9.36,3.18,2.36,4.49,0.07,0.73
20.5,74.25,Deola Taluka,Maharashtra,0,0,0,0,0.08,4.33,3.59,2.54,3.47,2.22,0.11,0.27
20.5,74.5,Malegaon Taluka,Maharashtra,0,0,0,0,0.05,4.66,4.09,3.33,3.47,2.13,0.15,0.06
20.5,74.75,Nandgaon Taluka,Maharashtra,0,0,0,0,0.1,4.65,4.05,5.16,5.32,3.12,0.22,0.1
20.5,75,Chalisgaon,Maharashtra,0,0,0,0,0.32,3.8,3.49,5.04,4.84,3.13,0.29,0
20.5,75.25,Soegaon,Maharashtra,0,0,0,0,0.04,3.44,3.31,3.71,5.49,1.71,0.26,0
20.5,75.5,Unknown,Maharashtra,0,0,0,0,0.1,5.75,3.22,3.29,6.43,2.31,0.15,0
20.5,75.75,Unknown,Maharashtra,0,0,0.12,0,0.06,6.48,3.42,4.09,7.56,2.7,0.05,0
20.5,76,Unknown,Maharashtra,0,0,0.3,0,0,8.82,4.69,5.86,9.96,2.29,0.14,0
20.5,76.25,Unknown,Maharashtra,0,0,0.11,0,0,7.22,4.42,4.88,7.61,2.12,0.05,0
20.5,76.5,Khamgaon,Maharashtra,0,0,0,0,0,4.79,5.47,3.99,3.6,1.72,0,0
20.5,76.75,Patur,Maharashtra,0,0,0,0,0,5.52,5.17,2.9,1.97,3.12,0,0
20.5,77,Patur,Maharashtra,0,0,0.06,0,0,5.16,5.24,3.3,2.18,3.02,0,0
20.5,77.25,Barshitakli,Maharashtra,0,0,0.11,0,0.01,5.77,6.23,3.22,2.52,3.65,0,0
20.5,77.5,Karanja,Maharashtra,0,0,0,0,0.17,6.86,4.52,1.87,3.57,1.8,0,0
20.5,77.75,Ner,Maharashtra,0,0,0,0,0.31,6.61,5.88,2.56,4.54,1.54,0,0
20.5,78,Yavatmal,Maharashtra,0,0,0,0,0.21,5.07,5.84,3.33,5.69,2.98,0,0
20.5,78.25,Babulgaon,Maharashtra,0,0,0,0,0.06,4.64,4.98,2.82,3.67,1.3,0,0
20.5,78.5,Kalamb,Maharashtra,0,0,0,0,0.41,5.84,7.8,4.16,5.53,1.02,0,0
20.5,78.75,Hinganghat,Maharashtra,0,0,0.07,0,0.35,6.59,8.87,5.21,5.3,1.13,0,0
20.5,79,Samudrapur,Maharashtra,0,0,0.37,0,0.73,7.29,7.63,6.12,6.3,1.22,0,0
20.5,79.25,Chimur Taluka,Maharashtra,0,0,0.47,0,0.94,7.39,7.27,6.87,7.57,1.14,0,0
20.5,79.5,Chimur Taluka,Maharashtra,0,0,0.53,0,0.27,4.06,11.33,8.34,4.03,0.81,0,0
20.5,79.75,Nagbhir Taluka,Maharashtra,0,0,0.21,0,0.22,3.42,14.69,7.37,6.57,1.01,0,0
20.5,80,Armori Taluka,Maharashtra,0,0,0.21,0,0.15,3.9,14.21,8.91,6.59,1.73,0,0
20.5,80.25,Kurkheda Taluka,Maharashtra,0,0,0.55,0,0.23,4.23,15.22,7.93,6.51,2.27,0,0
20.5,80.5,Korchi Taluka,Maharashtra,0,0,0.55,0,0.26,4.68,15.46,8.44,7.12,1.49,0,0
20.75,74,Baglan Taluka,Maharashtra,0,0,0,0,0.04,2.18,9.62,5.25,2.73,2.93,0.06,0.78
20.75,74.25,Baglan Taluka,Maharashtra,0,0,0,0,0.08,3.39,4.61,3.15,4.41,2.61,0.09,0.63
20.75,74.5,Malegaon Taluka,Maharashtra,0,0,0,0,0.07,4.5,3.81,2.81,2.96,2.7,0.16,0.24
20.75,74.75,Dhule Taluka,Maharashtra,0,0,0,0,0.33,5.6,4.4,3.32,3.69,3.37,0.37,0.15
20.75,75,Parola,Maharashtra,0,0,0,0,0.76,5.5,4.31,4.12,5.96,2.05,1.08,0.02
20.75,75.25,Bhadgaon,Maharashtra,0,0,0,0,0.46,3.7,4.23,3.83,6.28,1.38,0.29,0
20.75,75.5,Pachora,Maharashtra,0,0,0,0,0.09,3.16,4.67,4.11,3.91,1.74,0.05,0
20.75,75.75,Jamner,Maharashtra,0,0,0.13,0,0,2.3,4.34,4.32,3.42,1.83,0,0
20.75,76,Motala,Maharashtra,0,0,0.03,0,0,4.88,4.54,6.17,4.21,2.26,0.01,0
20.75,76.25,Nandura,Maharashtra,0,0,0,0,0,6.47,5.25,5.87,3.86,1.47,0,0
20.75,76.5,Khamgaon,Maharashtra,0,0,0,0,0,3.87,5.66,3.91,3.6,0.89,0,0
20.75,76.75,Shegaon,Maharashtra,0,0,0.01,0,0,3.93,5.03,4.41,3.2,1.54,0,0
20.75,77,Akola,Maharashtra,0,0,0.02,0,0,4.02,5.59,4.8,2.48,1.46,0,0
20.75,77.25,Akola,Maharashtra,0,0,0,0,0,4.86,9.09,5.65,2.73,1.99,0,0
20.75,77.5,Unknown,Maharashtra,0,0,0,0,0.34,3.77,4.99,4.65,2.5,2.54,0.04,0
20.75,77.75,Nandgaon-Khandeshwar,Maharashtra,0,0,0,0,0.35,4.06,5.41,3.84,2.14,1.77,0.02,0
20.75,78,Chandur Railway,Maharashtra,0,0,0,0,0.02,4.29,5.82,3.03,2.47,0.39,0,0
20.75,78.25,Dhamangaon Railway,Maharashtra,0,0,0,0,0.22,7.22,6.79,4.97,4.12,1.28,0,0
20.75,78.5,Wardha,Maharashtra,0,0,0,0,0.47,7.2,6.43,4.42,4.88,1.08,0,0
20.75,78.75,Seloo,Maharashtra,0,0,0,0,0.07,6.39,7.52,6.23,4.28,1.23,0,0
20.75,79,Unknown,Maharashtra,0,0,0.18,0,0.56,5.51,7.1,10.21,5.45,0.89,0,0
20.75,79.25,Bhiwapur Taluka,Maharashtra,0,0,0.26,0,0.65,3.68,8.04,13.01,5.82,0.95,0,0
20.75,79.5,Bhiwapur Taluka,Maharashtra,0,0,0.41,0,0.55,3.33,9.77,12.08,5.62,1.26,0,0
20.75,79.75,Lakhandur Taluka,Maharashtra,0,0,0.61,0,0.41,3.27,11.34,11.6,4.38,1.25,0,0
20.75,80,Arjuni Morgaon Taluka,Maharashtra,0,0,0.38,0,0.27,3.91,13.88,9.29,6.31,1.76,0,0
20.75,80.25,Arjuni Morgaon Taluka,Maharashtra,0,0,0.93,0,0.2,4.07,17.2,9.35,7.34,1.89,0,0
20.75,80.5,Korchi Taluka,Maharashtra,0,0,0.19,0,0.13,3.21,14.87,5.55,5.85,1.43,0,0
21,74,Sakri Taluka,Maharashtra,0,0,0,0,0.01,2.58,7.95,4.81,5.05,3.08,0,0.99
21,74.25,Sakri Taluka,Maharashtra,0,0,0,0,0.01,2.6,5.7,3.61,6.66,3.53,0.04,0.95
21,74.5,Dhule Taluka,Maharashtra,0,0,0,0,0.14,4.08,4.09,3.36,2.88,3.21,0.18,0.42
21,74.75,Dhule Taluka,Maharashtra,0,0,0,0,0.16,5,3.91,3.34,2.91,3.01,0.18,0.16
21,75,Amalner,Maharashtra,0,0,0,0,0.73,4.46,4.01,3.64,3.77,1.65,0.66,0.01
21,75.25,Dharangaon,Maharashtra,0,0,0,0,0.33,3.63,7.55,6.32,2.59,1.25,0.19,0
21,75.5,Erandol,Maharashtra,0,0,0,0,0.21,5.98,7.51,5.1,2.62,1.23,0.01,0
21,75.75,Bhusawal,Maharashtra,0.01,0,0,0,0.33,1.31,4.62,3.84,3.07,0.95,0,0
21,76,Muktainagar (Edlabad),Maharashtra,0.02,0,0,0,0,1.67,5.2,5.11,2.94,0.99,0,0
21,76.25,Muktainagar (Edlabad),Maharashtra,0,0,0,0,0,5.83,6.57,6.32,3.93,1.88,0,0
21,76.5,Jalgaon Jamod,Maharashtra,0,0,0,0,0,3.51,3.98,4.95,4.9,2.65,0,0
21,76.75,Sangrampur,Maharashtra,0,0,0,0,0,2.91,3.72,6.25,5.27,3.52,0,0
21,77,Akot,Maharashtra,0,0,0,0,0,1.91,3.37,5.95,2.81,2.83,0,0
21,77.25,Unknown,Maharashtra,0,0,0,0,0.01,2.63,3.87,4.27,2.84,2.17,0,0
21,77.5,Unknown,Maharashtra,0,0,0,0,0.29,3.34,4.46,4.9,2.85,2.8,0.05,0
21,77.75,Amravati,Maharashtra,0,0,0,0,0.29,4.43,5.43,4.49,2.99,2.4,0.21,0
21,78,Teosa,Maharashtra,0,0,0,0,0.01,4.5,5.82,4.49,3.23,1.45,0.19,0
21,78.25,Arvi,Maharashtra,0,0,0,0,0.13,6.84,6.12,6.67,5.65,1.77,0,0
21,78.5,Karanja,Maharashtra,0,0,0,0,0.25,6.19,6.54,6.86,6.01,1.75,0,0
21,78.75,Unknown,Maharashtra,0.02,0,0.03,0,0.61,5.04,8,9.24,4.16,2.27,0,0
21,79,Unknown,Maharashtra,0,0,0.06,0,0.66,5.23,8.52,11.75,4.72,1.2,0,0
21,79.25,Kuhi Taluka,Maharashtra,0,0,0.07,0,0.2,2.6,6.74,12.78,7.14,2.64,0,0
21,79.5,Kuhi Taluka,Maharashtra,0,0,0.57,0,0.6,4.44,10.49,5.98,4.19,1.7,0,0
21,79.75,Pauni Taluka,Maharashtra,0,0,0.18,0,0.88,3.64,8.61,8.5,2.58,1.46,0,0
21,80,Sakoli Taluka,Maharashtra,0,0,0.2,0,1.16,2.99,7.85,7,2.11,2.55,0,0
21,80.25,Sadak-Arjuni Taluka,Maharashtra,0.01,0.01,0.48,0,0.99,2.56,10.15,6.62,3.61,3.04,0,0
21.25,74,Navapur Taluka,Maharashtra,0,0,0,0,0,3.43,8.73,4.64,3.8,1.54,0,0.87
21.25,74.25,Nandurbar Taluka,Maharashtra,0,0,0,0,0,3.02,7.86,4.64,4.02,1.95,0,0.88
21.25,74.5,Shindkheda Taluka,Maharashtra,0,0,0,0,0.06,3.79,4.11,5.71,2.43,1.61,0.07,0.46
21.25,74.75,Shindkheda Taluka,Maharashtra,0,0,0,0,0.31,3.48,4.21,6.75,2.87,1.56,0.31,0.29
21.25,75,Shirpur Taluka,Maharashtra,0,0,0,0,0.2,3.09,4.66,5.6,2.11,1.09,0.21,0.09
21.25,75.25,Chopda,Maharashtra,0,0,0,0,0.09,3.25,5.75,6.05,1.65,0.9,0.01,0.02
21.25,75.5,Chopda,Maharashtra,0.01,0,0,0,0.78,3.61,7.36,4.72,3.1,0.92,0,0.01
21.25,75.75,Yawal,Maharashtra,0.04,0,0,0,0.59,3.71,6.09,5.85,5.46,0.92,0,0
21.25,76,Raver,Maharashtra,0.1,0,0,0,0,3.76,5.62,6.31,6.09,0.83,0,0
21.25,76.75,Unknown,Maharashtra,0,0.01,0,0,0,2.51,3.89,6.71,4.56,3.32,0,0
21.25,77,Chikhaldara,Maharashtra,0,0,0,0,0.02,1.94,4.5,6.25,3.53,2.98,0,0
21.25,77.25,Chikhaldara,Maharashtra,0,0,0,0,0.11,2.61,5.5,4.58,4.21,1.98,0,0
21.25,77.5,Achalpur,Maharashtra,0,0,0,0,0.08,2.78,4.98,4.78,4,2.4,0,0
21.25,77.75,Chandurbazar,Maharashtra,0,0,0,0,0.03,3.3,5.27,5.54,4.14,1.5,0.04,0
21.25,78,Unknown,Maharashtra,0,0,0,0,0.01,3.89,5.98,5.89,4.47,1.38,0.24,0
21.25,78.25,Unknown,Maharashtra,0,0,0,0,0.14,4.97,7.45,9.95,8.59,1.95,0.14,0
21.25,78.5,Katol,Maharashtra,0.01,0,0,0,0.23,4.99,7.64,11.58,9.39,2.17,0,0
21.25,78.75,Katol,Maharashtra,0.09,0,0,0,0.25,5.37,6.47,10.53,4.5,0.93,0,0
21.25,79,Nagpur Rural Taluka,Maharashtra,0,0,0,0,0.47,4.12,7.56,10.08,3.65,0.99,0,0
21.25,79.25,Parseoni,Maharashtra,0.02,0,0.07,0,0.54,4.27,9.71,12.53,5.63,1.07,0,0
21.25,79.5,Mauda Taluka,Maharashtra,0.02,0,0.13,0,0.29,2.64,10.61,8.6,3.55,2.5,0,0
21.25,79.75,Mohadi Taluka,Maharashtra,0.04,0,0.09,0,0.57,3.01,9.22,8.33,2.82,1.67,0,0
21.25,80,Tiroda Taluka,Maharashtra,0,0,0.21,0,0.84,4.03,11.92,7.14,2.2,1.94,0,0
21.25,80.25,Goregaon Taluka,Maharashtra,0.06,0.1,0.13,0,0.49,3.81,11.74,6.81,2.43,1.03,0,0
21.25,80.5,Salekasa Taluka,Maharashtra,0.03,0.01,0.16,0,0.42,5.04,8.05,6.64,4.27,0.76,0,0
21.5,74.5,Shahada Taluka,Maharashtra,0,0,0,0,0,3.5,5.67,3.54,3.7,1.75,0,0.74
21.5,74.75,Shahada Taluka,Maharashtra,0,0,0,0,0.01,3.87,4.68,7.12,3.38,1.7,0.05,0.34
21.5,75,Shirpur Taluka,Maharashtra,0,0,0,0,0.03,5.67,7.09,6.09,3.74,1.28,0.03,0.31
21.5,77,Unknown,Maharashtra,0,0,0,0,0.07,2.92,9.12,6.35,5.13,2.64,0,0
21.5,77.25,Chikhaldara,Maharashtra,0,0.03,0,0,0.07,3.15,10.57,6.58,6.22,2.82,0,0
21.5,78.25,Unknown,Maharashtra,0,0.05,0,0,0.12,4.27,7.59,7.45,6.48,1.31,0.37,0
21.5,78.5,Narkhed,Maharashtra,0.03,0,0,0,1.06,4.19,7.03,9.96,7.24,1.74,0.43,0
21.5,79,Parseoni,Maharashtra,0.04,0,0,0,0.76,4.76,8.23,10.58,4.06,0.92,0,0
21.5,79.25,Ramtek Taluka,Maharashtra,0.08,0,0,0,0.56,4.61,9.57,10.42,3.46,1.16,0,0
21.5,79.5,Tumsar Taluka,Maharashtra,0.13,0,0.03,0,0.17,1.92,9.78,8.77,3.88,2.12,0,0
21.5,79.75,Tumsar Taluka,Maharashtra,0.09,0,0.06,0,0.24,2.32,9.45,7.79,2.99,1.84,0,0
21.5,80,Tiroda Taluka,Maharashtra,0,0,0.3,0,0.49,3.53,13.73,8.19,3.32,0.33,0,0
21.5,80.25,Gondiya Taluka,Maharashtra,0.01,0.01,0.19,0,0.13,2.72,9.92,6.11,2.11,1.76,0,0
21.75,74,Akkalkuwa Taluka,Maharashtra,0,0,0,0,0,7.23,12.79,5.19,2.45,0.36,0,0.82
21.75,74.25,Akrani Taluka,Maharashtra,0,0,0,0,0,4.42,12.28,4.7,3.01,0.78,0,0.78
21.75,74.5,Shahada Taluka,Maharashtra,0,0,0,0,0,3.73,9.89,3.68,3.21,1.05,0,0.8
24,93.5,Singngat subdivision,Manipur,0.19,0.71,6.69,8.18,5.21,10.51,12.53,7.52,10.5,8.6,0.14,3.3
24,94,Chakpikarong subdivision,Manipur,0.23,0.72,6.84,6.96,4.86,9.17,11.55,4.01,10.06,7.58,0.12,3.33
24.25,93.25,Thanlon subdivision,Manipur,0.14,0.73,7.17,9.68,5.71,12.25,13.95,11.53,10.87,9.57,0.16,3.32
24.25,93.5,Henglep subdivision,Manipur,0.2,0.72,6.92,7.96,5.14,10.28,12.48,6.74,10.43,8.31,0.13,3.32
24.25,93.75,Churachandpur Subdivision,Manipur,0.23,0.72,6.84,7.19,4.91,9.41,11.78,4.61,10.18,7.74,0.12,3.33
24.25,94,Chandel subdivision,Manipur,0.23,0.72,6.84,6.97,4.87,9.18,11.56,4.03,10.07,7.58,0.12,3.33
24.25,94.25,Tengnoupal subdivision,Manipur,0.23,0.72,6.84,6.96,4.86,9.17,11.55,4,10.06,7.58,0.12,3.33
24.5,93.25,Thanlon subdivision,Manipur,0.17,0.73,7.12,8.71,5.4,11.19,13.15,8.65,10.58,8.78,0.14,3.32
24.5,93.5,Henglep subdivision,Manipur,0.22,0.72,6.9,7.39,4.98,9.66,11.97,5.14,10.22,7.87,0.12,3.33
24.5,93.75,Bishnupur block,Manipur,0.22,0.7,6.77,7.15,4.92,9.41,11.86,4.64,10.24,7.71,0.12,3.29
24.5,94,Kakching subdivision,Manipur,0.23,0.7,6.77,6.93,4.9,9.21,11.66,4.13,10.11,7.55,0.12,3.28
24.5,94.25,Machi subdivision,Manipur,0.23,0.71,6.79,6.93,4.89,9.19,11.62,4.06,10.09,7.55,0.12,3.29
24.75,93.25,Tamenglong West,Manipur,0.2,0.72,7.04,7.87,5.14,10.26,12.42,6.29,10.34,8.19,0.13,3.32
24.75,93.5,Nungba subdivision,Manipur,0.23,0.72,6.84,6.96,4.86,9.17,11.56,4.01,10.06,7.58,0.12,3.33
24.75,93.75,Bungte Chiru Subdivision,Manipur,0.22,0.69,6.71,6.98,4.93,9.31,11.83,4.44,10.18,7.57,0.12,3.24
24.75,94,Keirao Bitra,Manipur,0.22,0.65,6.56,6.78,4.98,9.27,11.94,4.48,10.24,7.42,0.13,3.11
24.75,94.25,Kasom Khullen,Manipur,0.21,0.63,6.49,6.7,5.04,9.3,12.02,4.44,10.33,7.37,0.12,3.06
24.75,94.5,Kamjong subdivision,Manipur,0.21,0.61,6.38,6.6,5.07,9.34,12.17,4.54,10.44,7.32,0.12,2.97
25,93.5,Tamenglong Subdivision,Manipur,0.21,0.64,6.52,6.96,4.92,9.36,12.13,5.09,10.19,7.42,0.14,3.08
25,93.75,Tamenglong North,Manipur,0.21,0.62,6.43,6.74,4.98,9.26,12.08,4.75,10.15,7.27,0.14,3.01
25,94,Saikul subdivision,Manipur,0.19,0.53,6.04,6.46,5.15,9.4,12.62,5.32,10.43,7.02,0.14,2.7
25,94.25,Ukhrul subdivision,Manipur,0.17,0.43,5.65,6.14,5.36,9.57,13.15,5.72,10.83,6.83,0.15,2.41
25,94.5,Kamjong subdivision,Manipur,0.13,0.27,4.99,5.54,5.73,9.84,14.03,6.27,11.5,6.51,0.14,1.91
25.25,93.5,Tamenglong West,Manipur,0.14,0.36,5.27,6.17,5.21,9.37,13.4,6.82,10.05,6.38,0.19,2.11
25.25,93.75,Tamenglong North,Manipur,0.12,0.26,4.86,5.76,5.56,9.63,14.04,7.14,10.71,6.21,0.18,1.79
25.25,94,Kangpoki subdivision,Manipur,0.11,0.2,4.64,5.58,5.68,9.75,14.38,7.44,10.9,6.08,0.18,1.62
25.25,94.25,Senapati tehsil,Manipur,0.1,0.14,4.43,5.36,5.8,9.9,14.72,7.64,11.19,5.99,0.18,1.47
25.25,94.5,Chingai,Manipur,0.09,0.07,4.16,5.02,6.06,10.1,15.14,7.68,11.66,5.92,0.16,1.26
25.5,94,Senapati tehsil,Manipur,0.06,0.04,3.86,5.32,5.66,9.56,14.99,8.83,10.12,5.4,0.22,1.03
25.5,94.5,Chingai,Manipur,0.07,0.01,3.88,5.02,5.96,10.05,15.43,8.68,10.86,5.55,0.19,1.04
25.25,90.25,Gasuapara,Meghalaya,0,0.12,6.5,20.48,20.09,18.76,24.71,32.88,23.41,12.31,0.04,0.07
25.25,90.5,Baghmara,Meghalaya,0,3.56,9.15,28.28,20.82,31.07,34.98,43.27,28.27,15.08,0.11,0.41
25.25,90.75,Rongara,Meghalaya,0,10.86,13.15,39.97,17.52,54.66,50.36,56.45,33.76,18.15,0.26,1.12
25.25,91,Ranikor,Meghalaya,0.05,12.8,13.48,40.2,14.73,60.04,52.57,58.06,33.02,18.22,0.4,1.33
25.25,91.25,Ranikor,Meghalaya,0.01,14.98,15.31,46.06,15.96,67.61,60.01,64.25,38.13,19.95,0.3,1.53
25.25,91.5,Unknown,Meghalaya,0.02,14.18,14.74,44.44,15.57,64.97,57.05,61.84,35.97,19.4,0.36,1.45
25.25,91.75,Shella Bholaganj,Meghalaya,0.02,9.63,11.44,32.81,14.34,50.33,42.81,49.71,26.62,16.65,0.32,1.53
25.25,92,Amlarem,Meghalaya,0.08,1.79,9.36,21.12,14.37,27.55,16.64,24.12,13.55,12.61,0.46,2.84
25.25,92.25,Khliehriat,Meghalaya,0,2.32,11.19,20.79,11.76,22.45,13.89,16.95,12.48,12.32,0.58,2.13
25.25,92.5,Saipung,Meghalaya,0,2.31,10.8,16.04,8.07,15.16,9.64,11.11,10.95,10.84,0.79,0.79
25.25,92.75,Saipung,Meghalaya,0,2.23,8.27,14.8,8.04,13.56,8.77,10.28,11.35,10.12,0.78,0.57
25.5,90,Betasing,Meghalaya,0,0.09,7.06,21.94,21.75,19.69,26.84,36.29,24.54,13.28,0.05,0.09
25.5,90.25,Gambegre,Meghalaya,0,0.13,6.66,20.94,20.6,19.07,25.44,33.94,23.75,12.58,0.05,0.08
25.5,90.5,Samanda,Meghalaya,0,0.29,5.73,18.8,17.93,17.92,22.83,29.62,22.42,11.09,0.05,0.06
25.5,90.75,Baghmara,Meghalaya,0,9.59,12.21,37.53,17.43,49.9,47.35,52.4,31.14,17.04,0.21,0.99
25.5,91,Mawshynrut,Meghalaya,0.11,10.82,11.75,34.58,13.55,53.05,45.97,52.48,28.69,16.63,0.49,1.16
25.5,91.25,Nongstoin,Meghalaya,0.08,10.58,11.58,34.04,13.49,52.43,45.16,51.99,28.64,16.45,0.45,1.14
25.5,91.5,Mawthadraishan,Meghalaya,0.14,0.77,3.13,6.51,8.05,18.86,12.44,25.42,11.38,8.65,0.62,0.32
25.5,91.75,Mawphlang,Meghalaya,0.34,2.97,4.81,14.32,8.56,24.43,17.91,27.64,14.58,10.25,0.95,0.39
25.5,92,Mawkynrew,Meghalaya,0.27,0.37,3.52,6.67,7.44,14.31,9.86,17.72,10.29,7.53,0.79,0.43
25.5,92.25,Thadlaskein,Meghalaya,0,1.21,3.98,8.43,6.23,9.47,7.2,8.1,9.36,6.52,0.54,0.14
25.5,92.5,Laskein,Meghalaya,0,1.29,4.8,8.05,6.92,9.68,7.39,8.46,9.23,6.48,0.47,0.33
25.75,90,Selsella,Meghalaya,0.01,0.09,5.77,18.58,17.86,17.5,21.39,28.14,21.51,11.08,0.03,0.06
25.75,90.25,Dadenggiri,Meghalaya,0,0.24,5.84,19.05,18.22,17.91,22.67,29.26,21.97,11.07,0.04,0.06
25.75,90.5,Songsak,Meghalaya,0.01,0.65,4.38,16.43,14.28,16.99,20.23,25.3,21.01,9.11,0.07,0.04
25.75,90.75,Dambo Rongjeng,Meghalaya,0,0.77,2.58,12.42,8.36,14.23,15.5,15.3,13.51,5.7,0.1,0.01
25.75,91,Mawshynrut,Meghalaya,0.02,0.28,4.21,8.49,5.02,12.84,10.1,12.43,6.7,6.56,0.18,0.11
25.75,91.5,Mairang,Meghalaya,0.44,0.06,2.4,4.08,5.37,10.9,7.25,15.6,7.66,7.5,1,0.1
25.75,91.75,Mairang,Meghalaya,0.41,0.08,2.36,4.26,5.83,11.67,7.77,16.84,7.95,7.44,1.01,0.12
25.75,92,Umsning,Meghalaya,0.33,0.16,2.02,5.36,5.88,9.34,7.89,13.08,7.14,5.79,1.13,0.02
26,91.75,Jirang,Meghalaya,0.15,0.15,2.16,5.72,4.25,8,6.25,10.66,4.58,5.3,0.76,0.03
26,92,Umling,Meghalaya,0,0.19,0.98,6.52,5.62,7.44,7.21,10.48,4,4.48,0.92,0
